word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
brata,10,10,11.7,NA,4,NA,5,Croatian,226081,brat,brother,7,"broj, brat, brata, bra, bro, bratu, bratom",40,4.285714285714286,40,9.77984693877551,2,12,3
njegovu,9,9,10.11111111111111,NA,4,NA,7,Croatian,226081,njegov,his,10,"njegova, njegov, njegovom, njegovoj, njegove, njegovo, njegovi, njegovu, njegovog, njegovih",81,7.3,81,10.506592782040352,2,10,3
ključeve,6,6,4.666666666666667,NA,5,NA,8,Croatian,226081,ključev,keys,1,ključeve,6,8,6,4.666666666666667,0,5,0
žlicom,6,6,5.666666666666667,NA,3,NA,6,Croatian,226081,žlic,spoon,3,"žlicu, žlicom, žlice",17,5.333333333333333,17,4.817460317460317,1,7,4
ormara,3,3,6.333333333333333,NA,2,NA,6,Croatian,226081,ormar,wardrobe,5,"ormaru, ormari, ormar, ormarom, ormara",20,6,20,7.726666666666667,2,10,1
bočici,3,3,7.666666666666667,NA,2,NA,6,Croatian,226081,bočic,pacifier,5,"bočicu, bočica, bočici, bočice, bočicom",60,6.2,60,6.296759259259259,1,35,2
ružne,5,5,9.4,NA,NA,1,5,Croatian,226081,ružn,ugly,4,"ružno, ružne, ružnu, ružna",26,5,26,6.086111111111111,1,9,2
haljine,3,3,9,NA,NA,NA,7,Croatian,226081,haljin,dress (object),4,"haljine, haljina, haljini, haljinu",10,7,10,9.125,0,3,1
plesa,4,4,10,NA,1,NA,5,Croatian,226081,ples,dance,8,"plesala, plesali, plesati, plesat, ples, plesa, plesale, plesao",53,6.125,53,8.445112179487179,1,24,1
plesale,2,2,9.5,NA,1,NA,7,Croatian,226081,plesa,dance,8,"plesala, plesali, plesati, plesat, ples, plesa, plesale, plesao",53,6.125,53,8.445112179487179,1,24,1
plesao,13,13,13.76923076923077,NA,3,NA,6,Croatian,226081,plesa,dance,8,"plesala, plesali, plesati, plesat, ples, plesa, plesale, plesao",53,6.125,53,8.445112179487179,1,24,1
bočice,10,10,7,NA,5,NA,6,Croatian,226081,bočic,pacifier,5,"bočicu, bočica, bočici, bočice, bočicom",60,6.2,60,6.296759259259259,1,35,2
slikamo,1,1,1,1,NA,NA,7,Croatian,226081,slika,picture,11,"sliku, slikama, slike, slika, slikam, slikaj, sliki, slikala, slikali, slikamo, slikovi",60,6.090909090909091,60,5.431168831168831,6,28,7
hrana,4,4,10.5,1,2,NA,5,Croatian,226081,hran,food,5,"hrane, hranu, hrana, hrani, hranom",49,5.2,49,11.262380952380953,1,25,0
trčati,8,8,6.375,NA,5,NA,6,Croatian,226081,trčat,run,2,"trčati, trčat",11,5.5,11,8.020833333333332,0,6,0
uhu,4,4,2,2,NA,2,3,Croatian,226081,uh,ear,4,"uho, uh, uha, uhu",75,2.75,75,4.644767441860465,27,19,18
nježno,2,2,5.5,NA,NA,NA,6,Croatian,226081,nježn,gentle,2,"nježno, nježnije",3,7,3,6.75,0,0,0
žlice,4,4,4.5,NA,2,2,5,Croatian,226081,žlic,spoon,3,"žlicu, žlicom, žlice",17,5.333333333333333,17,4.817460317460317,1,7,4
kose,1,1,6,NA,1,NA,4,Croatian,226081,kos,hair,6,"kosa, kosu, kose, kos, kosom, kosi",63,4,63,8.253846153846155,1,29,4
kamione,2,2,5,NA,2,NA,7,Croatian,226081,kamion,truck,6,"kamion, kamiona, kamionu, kamione, kamionom, kamioni",133,7,133,5.991269841269841,8,70,9
mačkom,3,3,5.666666666666667,NA,1,NA,6,Croatian,226081,mačk,cat,7,"mačku, mačak, mačka, mačkom, mačkova, mačke, mački",177,5.428571428571429,177,9.64063825428957,5,33,28
čizama,2,2,7,NA,NA,NA,6,Croatian,226081,čizm,boots,3,"čizme, čizmama, čizama",24,6,24,6.912280701754386,3,10,0
mačkova,2,2,9,NA,NA,1,7,Croatian,226081,mačk,cat,7,"mačku, mačak, mačka, mačkom, mačkova, mačke, mački",177,5.428571428571429,177,9.64063825428957,5,33,28
strašnog,3,3,16.333333333333332,NA,NA,NA,8,Croatian,226081,strašn,scary,10,"strašnu, strašno, strašnog, strašan, strašna, strašnim, strašnom, strašni, strašne, strašnoga",25,7.5,25,12.787878787878787,2,4,4
radite,3,3,8.333333333333334,NA,1,NA,6,Croatian,226081,radi,radio,16,"rade, radi, radili, radio, radila, raditi, radim, radimo, radit, rada, radu, radom, radite, radove, radile, rado",1100,5.125,1100,7.2911792492725604,11,491,16
životinju,4,4,4.75,NA,1,1,9,Croatian,226081,životinj,animal,4,"životinja, životinje, životinju, životinjama",69,9.5,69,6.976190476190476,0,40,2
radove,1,1,23,NA,NA,NA,6,Croatian,226081,rad,radio,16,"rade, radi, radili, radio, radila, raditi, radim, radimo, radit, rada, radu, radom, radite, radove, radile, rado",1100,5.125,1100,7.2911792492725604,11,491,16
stričeku,1,1,4,NA,NA,NA,8,Croatian,226081,striček,man,5,"striček, stričeki, stričeka, stričeku, stričeke",183,7.8,183,5.853495564892624,7,52,13
garaže,5,5,8.2,NA,3,1,6,Croatian,226081,garaž,garage,4,"garažu, garaži, garaže, garaža",36,6,36,7.104166666666666,1,18,2
večere,1,1,34,NA,NA,NA,6,Croatian,226081,večer,dinner,4,"večere, večer, večerao, večeri",16,6,16,17.553030303030305,0,4,0
kolačima,1,1,9,NA,NA,NA,8,Croatian,226081,kolač,cake,5,"kolač, kolači, kolače, kolača, kolačima",39,6.2,39,5.917293233082707,2,17,5
pjevajući,1,1,6,NA,1,NA,9,Croatian,226081,pjeva,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,5.072750192950862,7,107,9
puni,5,5,5.2,NA,NA,1,4,Croatian,226081,pun,many,8,"puno, punu, pune, puna, pun, puni, punog, punom",238,4.125,238,9.189583333333333,6,34,54
cvijeća,2,2,7.5,1,NA,NA,7,Croatian,226081,cvijeć,flower,4,"cvijećem, cvijeće, cvijeća, cvijeću",18,7.25,18,6,3,8,1
vodo,3,3,5.333333333333333,NA,NA,1,4,Croatian,226081,vod,water (beverage),6,"vodi, vodu, vode, voda, vodo, vodom",160,4.166666666666667,160,6.885052387226301,7,75,7
vodo,3,3,5.333333333333333,NA,NA,1,4,Croatian,226081,vod,water (not beverage),6,"vodi, vodu, vode, voda, vodo, vodom",160,4.166666666666667,160,6.885052387226301,7,75,7
knjigama,1,1,5,NA,NA,NA,8,Croatian,226081,knjig,book,5,"knjigu, knjigom, knjiga, knjige, knjigama",61,6.6,61,6.96,1,44,1
zvijezdo,3,3,4,1,NA,NA,8,Croatian,226081,zvijezd,star,5,"zvijezde, zvijezda, zvijezdo, zvijezdi, zvijezdu",16,8,16,4.493333333333333,2,6,0
trgovini,2,2,12,NA,1,NA,8,Croatian,226081,trgovin,store,2,"trgovini, trgovinu",3,8,3,10,0,1,0
gledamo,2,2,4.5,NA,1,NA,7,Croatian,226081,gleda,look,13,"gledao, gledaš, gleda, gledaj, gledati, gledala, gledaju, gledali, gledam, gledate, gledat, gledo, gledamo",579,6.3076923076923075,579,6.908322522261501,62,149,89
ptice,14,14,6.5,2,5,2,5,Croatian,226081,ptic,bird,5,"ptica, ptice, pticu, ptici, ptic",103,4.8,103,8.771151515151516,6,23,15
kupimo,3,3,6.666666666666667,NA,1,1,6,Croatian,226081,kupi,buy,12,"kupiti, kupi, kupa, kupila, kupio, kupit, kup, kupili, kupu, kupite, kupimo, kupim",373,5,373,6.761734968426239,1,147,22
kamionom,5,5,7.8,NA,2,NA,8,Croatian,226081,kamion,truck,6,"kamion, kamiona, kamionu, kamione, kamionom, kamioni",133,7,133,5.991269841269841,8,70,9
sunca,2,2,11,NA,NA,NA,5,Croatian,226081,sunc,sun,4,"sunce, suncu, sunca, suncem",84,5.25,84,7.33421052631579,6,28,16
majmuna,1,1,4,NA,1,NA,7,Croatian,226081,majmun,monkey,4,"majmun, majmuni, majmuna, majmune",17,6.75,17,3.7708333333333335,7,2,6
guske,2,2,2,NA,2,NA,5,Croatian,226081,gusk,goose,3,"guska, guske, gusku",14,5,14,4.291666666666667,2,6,1
patke,2,2,3,NA,2,NA,5,Croatian,226081,patk,duck,6,"patka, patki, patku, patko, patak, patke",47,5,47,8.045555555555556,5,25,1
bubi,5,5,5.2,NA,2,NA,4,Croatian,226081,bub,bug,8,"buba, bube, bubalo, bubu, bubati, bubi, bubala, bubom",81,4.875,81,8.464583333333334,4,29,19
poljubio,4,4,5.25,NA,2,1,8,Croatian,226081,poljubi,kiss,2,"poljubio, poljubi",5,7.5,5,4.625,0,2,1
dobilo,2,2,7,NA,NA,2,6,Croatian,226081,dobi,get,7,"dobiti, dobila, dobili, dobit, dobio, doba, dobilo",178,5.428571428571429,178,8.430394946523979,0,41,20
ovce,3,3,3.3333333333333335,1,1,NA,4,Croatian,226081,ovc,sheep,2,"ovca, ovce",11,4,11,3.791666666666667,4,4,0
pazit,6,6,7.833333333333333,NA,NA,NA,5,Croatian,226081,pazit,watch (action),3,"paziti, pazite, pazit",15,5.666666666666667,15,8.48611111111111,0,3,0
ljuljačke,1,1,8,NA,1,NA,9,Croatian,226081,ljuljačk,swing (object),4,"ljuljačka, ljuljački, ljuljačke, ljuljačkama",6,9.5,6,5.75,1,4,0
ljuljačkama,1,1,8,NA,1,NA,11,Croatian,226081,ljuljačk,swing (object),4,"ljuljačka, ljuljački, ljuljačke, ljuljačkama",6,9.5,6,5.75,1,4,0
stričeke,7,7,5.428571428571429,NA,2,NA,8,Croatian,226081,striček,man,5,"striček, stričeki, stričeka, stričeku, stričeke",183,7.8,183,5.853495564892624,7,52,13
zdjelice,1,1,14,NA,1,NA,8,Croatian,226081,zdjelic,bowl,4,"zdjelicu, zdjelici, zdjelica, zdjelice",14,8,14,8.222222222222221,0,9,1
prat,2,2,4,NA,NA,NA,4,Croatian,226081,pra,wash,13,"prali, prati, prala, pri, prao, pr, pre, prale, pro, prat, pratila, pratio, prima",50,4.384615384615385,50,11.024908424908425,2,9,2
bra,2,2,1.5,1,1,NA,3,Croatian,226081,br,brother,7,"broj, brat, brata, bra, bro, bratu, bratom",40,4.285714285714286,40,9.77984693877551,2,12,3
strašan,3,3,3,NA,1,2,7,Croatian,226081,strašn,scary,10,"strašnu, strašno, strašnog, strašan, strašna, strašnim, strašnom, strašni, strašne, strašnoga",25,7.5,25,12.787878787878787,2,4,4
hodaju,2,2,5.5,NA,1,NA,6,Croatian,226081,hoda,walk,11,"hodati, hodaj, hoda, hodala, hodat, hodaš, hodaju, hodale, hodajući, hodao, hodam",38,5.545454545454546,38,5.846930846930847,4,14,1
cvijeću,1,1,6,NA,1,NA,7,Croatian,226081,cvijeć,flower,4,"cvijećem, cvijeće, cvijeća, cvijeću",18,7.25,18,6,3,8,1
boco,3,3,5.333333333333333,NA,1,2,4,Croatian,226081,boc,bottle,5,"boca, boc, bocu, boce, boco",24,3.8,24,3.9033333333333333,2,8,8
žurit,2,2,5.5,NA,2,NA,5,Croatian,226081,žuri,hurry,6,"žuri, žurimo, žurit, žurila, žuriti, žurim",12,5.333333333333333,12,5.4,0,9,0
mjeseca,4,4,4.25,NA,3,NA,7,Croatian,226081,mjesec,moon,4,"mjesec, mjesecu, mjeseca, mjeseci",44,6.75,44,7.59375,2,15,8
televizoru,2,2,9.5,NA,1,NA,10,Croatian,226081,televizor,tv,3,"televizor, televizora, televizoru",24,9.666666666666666,24,7.983333333333333,3,10,2
kauč,2,2,4.5,NA,1,NA,4,Croatian,226081,kauč,couch,3,"kauč, kauču, kauča",7,4.666666666666667,7,4.583333333333333,0,4,0
tuć,2,2,12.5,NA,1,NA,3,Croatian,226081,tuć,fight,2,"tući, tuć",19,3.5,19,9.602941176470589,1,9,1
sestre,6,6,9.166666666666666,NA,1,NA,6,Croatian,226081,sestr,sister,5,"sestra, sestre, sestrom, sestri, sestru",17,6.2,17,9.283333333333333,0,4,1
haljina,2,2,8.5,NA,NA,1,7,Croatian,226081,haljin,dress (object),4,"haljine, haljina, haljini, haljinu",10,7,10,9.125,0,3,1
haljini,3,3,13,NA,2,NA,7,Croatian,226081,haljin,dress (object),4,"haljine, haljina, haljini, haljinu",10,7,10,9.125,0,3,1
vrativši,2,2,9.5,NA,NA,2,8,Croatian,226081,vrat,door,6,"vratima, vrati, vrata, vrat, vratim, vrativši",162,5.833333333333333,162,7.425668646598879,3,68,16
večer,11,11,12.545454545454545,NA,4,NA,5,Croatian,226081,večer,dinner,4,"večere, večer, večerao, večeri",16,6,16,17.553030303030305,0,4,0
cipelu,5,5,9.2,NA,2,2,6,Croatian,226081,cipel,shoe,3,"cipele, cipela, cipelu",35,6,35,7.155555555555555,3,14,6
zvona,2,2,16,NA,NA,NA,5,Croatian,226081,zvon,bell,5,"zvoni, zvono, zvone, zvona, zvon",32,4.8,32,6.792857142857143,3,14,2
tijesta,6,6,4.666666666666667,NA,6,NA,7,Croatian,226081,tijest,pasta,2,"tijesto, tijesta",56,7,56,5.043333333333333,3,29,6
radile,10,10,5.1,NA,4,NA,6,Croatian,226081,radi,radio,16,"rade, radi, radili, radio, radila, raditi, radim, radimo, radit, rada, radu, radom, radite, radove, radile, rado",1100,5.125,1100,7.2911792492725604,11,491,16
hodale,1,1,3,NA,1,NA,6,Croatian,226081,hoda,walk,11,"hodati, hodaj, hoda, hodala, hodat, hodaš, hodaju, hodale, hodajući, hodao, hodam",38,5.545454545454546,38,5.846930846930847,4,14,1
bubala,1,1,8,NA,NA,NA,6,Croatian,226081,buba,bug,8,"buba, bube, bubalo, bubu, bubati, bubi, bubala, bubom",81,4.875,81,8.464583333333334,4,29,19
malima,1,1,7,NA,1,NA,6,Croatian,226081,mal,little (amount),8,"mali, male, malo, mala, malu, maloj, malom, malima",1999,4.5,1999,6.70236611253354,18,544,208
danije,1,1,6,NA,NA,NA,6,Croatian,226081,dan,day,6,"dan, dane, dana, danu, danije, dani",133,4.166666666666667,133,6.486720715683534,2,58,1
zagrlimo,2,2,6,NA,1,NA,8,Croatian,226081,zagrli,hug,8,"zagrlio, zagrlila, zagrli, zagrlile, zagrlili, zagrliti, zagrlimo, zagrlit",24,7.5,24,8.1875,2,4,1
bočicom,4,4,5.5,NA,3,1,7,Croatian,226081,bočic,pacifier,5,"bočicu, bočica, bočici, bočice, bočicom",60,6.2,60,6.296759259259259,1,35,2
topla,1,1,4,NA,NA,NA,5,Croatian,226081,topl,warm,7,"toplo, toplom, toploj, topli, tople, toplu, topla",16,5.285714285714286,16,7.414285714285715,0,7,1
škakljati,2,2,11,NA,2,NA,9,Croatian,226081,škaklja,tickle,5,"škakljat, škakljamo, škakljam, škakljati, škaklja",10,8.2,10,6.7,0,6,1
pticu,11,11,6.909090909090909,1,6,NA,5,Croatian,226081,ptic,bird,5,"ptica, ptice, pticu, ptici, ptic",103,4.8,103,8.771151515151516,6,23,15
bicikle,2,2,5,NA,2,NA,7,Croatian,226081,bicikl,bicycle,4,"bicikl, biciklu, biciklom, bicikle",92,7,92,6.23953125,7,48,8
lici,9,9,7,NA,8,NA,4,Croatian,226081,lic,face,4,"licu, lice, lici, lica",24,4,24,6.25,0,18,0
mola,1,1,1,1,NA,NA,4,Croatian,226081,mol,please,7,"molim, molimo, molila, molit, mol, mola, moli",498,4.714285714285714,498,5.913151003782368,270,24,79
pjevale,1,1,3,NA,NA,1,7,Croatian,226081,pjeva,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,5.072750192950862,7,107,9
aute,8,8,6.125,NA,2,NA,4,Croatian,226081,aut,car,7,"auta, auto, autu, autom, auti, aute, autima",392,4.428571428571429,392,7.673831461697911,8,231,20
zoološkom,6,6,11,NA,1,NA,9,Croatian,226081,zoološk,zoo,2,"zoološki, zoološkom",10,8.5,10,8.875,0,3,0
vrtu,5,5,12.4,NA,2,NA,4,Croatian,226081,vrt,garden,5,"vrti, vrt, vrte, vrtu, vrtim",51,4,51,6.467878787878788,0,26,7
kakaju,1,1,6,NA,1,NA,6,Croatian,226081,kaka,cacao,12,"kako, kak, kakati, kakaj, kakala, kaka, kakat, kakalo, kakao, kakaa, kakali, kakaju",2308,5.083333333333333,2308,5.270383969305386,90,79,380
onima,1,1,8,NA,NA,NA,5,Croatian,226081,on,that,14,"oni, on, ono, onu, ona, one, onoj, onom, onog, onoga, onim, onih, onima, onome",1522,3.7142857142857144,1522,10.38978992365303,4,108,316
pelenama,3,3,6.333333333333333,NA,3,NA,8,Croatian,226081,pelen,diaper,5,"pelenu, pelenom, pelene, pelena, pelenama",60,6.6,60,7.147435897435898,0,39,3
nožem,1,1,7,NA,1,NA,5,Croatian,226081,nož,knife,2,"nož, nožem",8,4,8,6.571428571428571,1,3,1
crtu,4,4,10.75,NA,1,NA,4,Croatian,226081,crt,draw,9,"crtati, crtao, crtala, crtamo, crtam, crtu, crte, crta, crtate",30,5.111111111111111,30,7.189506172839506,1,12,2
crte,5,5,5.4,1,1,NA,4,Croatian,226081,crt,draw,9,"crtati, crtao, crtala, crtamo, crtam, crtu, crte, crta, crtate",30,5.111111111111111,30,7.189506172839506,1,12,2
crta,3,3,3.6666666666666665,NA,2,NA,4,Croatian,226081,crt,draw,9,"crtati, crtao, crtala, crtamo, crtam, crtu, crte, crta, crtate",30,5.111111111111111,30,7.189506172839506,1,12,2
zagrlit,1,1,7,NA,NA,NA,7,Croatian,226081,zagrli,hug,8,"zagrlio, zagrlila, zagrli, zagrlile, zagrlili, zagrliti, zagrlimo, zagrlit",24,7.5,24,8.1875,2,4,1
bro,2,2,1.5,1,1,NA,3,Croatian,226081,br,brother,7,"broj, brat, brata, bra, bro, bratu, bratom",40,4.285714285714286,40,9.77984693877551,2,12,3
doktoru,1,1,4,NA,NA,NA,7,Croatian,226081,doktor,doctor,3,"doktor, doktora, doktoru",5,6.666666666666667,5,7,0,3,0
pčela,1,1,6,NA,1,NA,5,Croatian,226081,pčel,bee,2,"pčele, pčela",2,5,2,4.5,0,2,0
loptali,1,1,3,NA,1,NA,7,Croatian,226081,lopta,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.526592146510477,5,142,15
hodajući,1,1,17,NA,NA,1,8,Croatian,226081,hoda,walk,11,"hodati, hodaj, hoda, hodala, hodat, hodaš, hodaju, hodale, hodajući, hodao, hodam",38,5.545454545454546,38,5.846930846930847,4,14,1
čitala,2,2,8.5,NA,NA,NA,6,Croatian,226081,čita,read,12,"čitati, čitam, čita, čitat, čitaj, čitamo, čitao, čitali, čitala, čitaju, čitale, čitate",212,5.5,212,5.55955470942313,6,86,8
loptao,3,3,7.333333333333333,NA,1,NA,6,Croatian,226081,lopta,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.526592146510477,5,142,15
mjeseci,6,6,12.5,NA,2,NA,7,Croatian,226081,mjesec,moon,4,"mjesec, mjesecu, mjeseca, mjeseci",44,6.75,44,7.59375,2,15,8
broda,5,5,8,NA,3,1,5,Croatian,226081,brod,boat,6,"brod, brodova, brodu, brodom, broda, brodovi",40,5.666666666666667,40,5.443333333333333,4,17,9
punog,1,1,16,NA,NA,NA,5,Croatian,226081,pun,many,8,"puno, punu, pune, puna, pun, puni, punog, punom",238,4.125,238,9.189583333333333,6,34,54
vrtim,1,1,4,NA,NA,NA,5,Croatian,226081,vrt,garden,5,"vrti, vrt, vrte, vrtu, vrtim",51,4,51,6.467878787878788,0,26,7
motore,1,1,7,NA,NA,NA,6,Croatian,226081,motor,motorcycle,5,"motor, motora, motoru, motore, motori",20,5.8,20,6.147619047619048,2,9,4
zvijezdi,1,1,3,NA,1,NA,8,Croatian,226081,zvijezd,star,5,"zvijezde, zvijezda, zvijezdo, zvijezdi, zvijezdu",16,8,16,4.493333333333333,2,6,0
krevetića,3,3,7,NA,3,NA,9,Croatian,226081,krevetić,crib,3,"krevetić, krevetiću, krevetića",14,8.666666666666666,14,6.083333333333333,0,9,1
tanjure,1,1,8,NA,1,NA,7,Croatian,226081,tanjur,plate,5,"tanjur, tanjuru, tanjurom, tanjuri, tanjure",22,7,22,6.355,1,12,1
kauču,4,4,4.25,NA,3,NA,5,Croatian,226081,kauč,couch,3,"kauč, kauču, kauča",7,4.666666666666667,7,4.583333333333333,0,4,0
krevetima,1,1,3,NA,1,NA,9,Croatian,226081,krevet,bed,4,"krevetu, krevet, kreveta, krevetima",76,7.25,76,5.796676441837732,6,37,2
aviona,3,3,7.333333333333333,NA,2,NA,6,Croatian,226081,avion,airplane,4,"avion, avionu, avionom, aviona",93,6,93,6.399275362318841,8,51,8
loptat,12,12,6.5,NA,6,NA,6,Croatian,226081,lopta,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.526592146510477,5,142,15
hrani,5,5,7.8,NA,1,NA,5,Croatian,226081,hran,food,5,"hrane, hranu, hrana, hrani, hranom",49,5.2,49,11.262380952380953,1,25,0
lavu,1,1,4,NA,1,NA,4,Croatian,226081,lav,lion,3,"lava, lav, lavu",28,3.6666666666666665,28,3.8405797101449277,3,16,4
djedi,1,1,3,NA,NA,NA,5,Croatian,226081,djed,grandpa,4,"djed, djeda, djedu, djedi",22,4.75,22,6.019230769230769,2,2,3
večerao,1,1,6,NA,NA,NA,7,Croatian,226081,večera,dinner,4,"večere, večer, večerao, večeri",16,6,16,17.553030303030305,0,4,0
jaoj,2,2,1.5,1,NA,1,4,Croatian,226081,ja,i,4,"ja, jau, jao, jaoj",1426,3,1426,4.533781564274043,27,102,377
jaoj,2,2,1.5,1,NA,1,4,Croatian,226081,ja,ouch,5,"ja, jau, jao, jaoj, jaooj",1427,3.4,1427,5.827025251419234,27,102,377
večeras,2,2,6,NA,2,NA,7,Croatian,226081,večeras,tonight,1,večeras,2,7,2,6,0,2,0
naranču,1,1,3,NA,NA,1,7,Croatian,226081,naranč,orange (food),4,"naranči, naranča, naranče, naranču",12,7,12,4.2023809523809526,1,3,3
spavam,4,4,5.25,NA,2,NA,6,Croatian,226081,spava,asleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,7.918697715651647,11,80,18
spavam,4,4,5.25,NA,2,NA,6,Croatian,226081,spava,sleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,7.918697715651647,11,80,18
čokolina,1,1,2,NA,1,NA,8,Croatian,226081,čokolin,cheerios,3,"čokolino, čokolinom, čokolina",10,8.333333333333334,10,3.857142857142857,0,9,0
bog,1,1,6,NA,NA,NA,3,Croatian,226081,bog,hi,3,"boga, bogu, bog",10,3.6666666666666665,10,5.690476190476191,0,3,0
ružnu,2,2,4,NA,NA,1,5,Croatian,226081,ružn,ugly,4,"ružno, ružne, ružnu, ružna",26,5,26,6.086111111111111,1,9,2
puhat,1,1,4,NA,NA,NA,5,Croatian,226081,puha,blow,7,"puhao, puhati, puhali, puhale, puhala, puh, puhat",18,5.285714285714286,18,5.416666666666667,0,6,4
haljinu,2,2,6,NA,1,NA,7,Croatian,226081,haljin,dress (object),4,"haljine, haljina, haljini, haljinu",10,7,10,9.125,0,3,1
grize,3,3,4.333333333333333,NA,1,1,5,Croatian,226081,griz,semolina,4,"griz, griza, grizem, grize",8,5,8,4.916666666666666,0,3,3
proslavu,1,1,9,NA,NA,NA,8,Croatian,226081,proslav,party,1,proslavu,1,8,1,9,0,0,0
suncem,1,1,6,NA,1,NA,6,Croatian,226081,sunc,sun,4,"sunce, suncu, sunca, suncem",84,5.25,84,7.33421052631579,6,28,16
nježnije,1,1,8,NA,NA,NA,8,Croatian,226081,nježn,gentle,2,"nježno, nježnije",3,7,3,6.75,0,0,0
prazniji,1,1,19,NA,NA,NA,8,Croatian,226081,prazn,empty,6,"praznom, prazne, prazna, prazniji, praznu, praznog",15,6.666666666666667,15,7.658730158730159,1,2,5
gusku,4,4,6,NA,2,NA,5,Croatian,226081,gusk,goose,3,"guska, guske, gusku",14,5,14,4.291666666666667,2,6,1
ovima,1,1,4,NA,NA,NA,5,Croatian,226081,ov,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.58456807175497,51,569,489
gura,4,4,7.5,NA,1,NA,4,Croatian,226081,gur,push,7,"gurala, guram, guraš, gurat, gurati, gurali, gura",28,5.285714285714286,28,7.046825396825397,1,10,3
ov,1,1,1,1,NA,NA,2,Croatian,226081,ov,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.58456807175497,51,569,489
jeziku,1,1,8,NA,NA,NA,6,Croatian,226081,jezik,tongue,2,"jezik, jeziku",18,5.5,18,6.470588235294118,0,11,1
škaklja,2,2,3.5,NA,NA,1,7,Croatian,226081,škaklj,tickle,5,"škakljat, škakljamo, škakljam, škakljati, škaklja",10,8.2,10,6.7,0,6,1
trčat,3,3,9.666666666666666,NA,1,NA,5,Croatian,226081,trčat,run,2,"trčati, trčat",11,5.5,11,8.020833333333332,0,6,0
zatvoru,4,4,7.25,NA,4,NA,7,Croatian,226081,zatvor,close,9,"zatvoriti, zatvorili, zatvorila, zatvori, zatvorio, zatvorim, zatvorit, zatvorimo, zatvoru",67,8.222222222222221,67,7.0954050306991485,2,23,8
ružna,1,1,4,NA,NA,NA,5,Croatian,226081,ružn,ugly,4,"ružno, ružne, ružnu, ružna",26,5,26,6.086111111111111,1,9,2
nebu,4,4,12.5,NA,3,NA,4,Croatian,226081,neb,sky,4,"neba, nebo, nebu, nebom",10,4.25,10,5.666666666666667,1,5,0
kupim,1,1,3,NA,1,NA,5,Croatian,226081,kupi,buy,12,"kupiti, kupi, kupa, kupila, kupio, kupit, kup, kupili, kupu, kupite, kupimo, kupim",373,5,373,6.761734968426239,1,147,22
bolilo,1,1,15,NA,NA,NA,6,Croatian,226081,boli,hurt (description),7,"boli, bole, bolit, bolilo, bol, bola, bolila",93,4.571428571428571,93,10.215311004784688,1,43,4
garaža,6,6,6.166666666666667,NA,5,NA,6,Croatian,226081,garaž,garage,4,"garažu, garaži, garaže, garaža",36,6,36,7.104166666666666,1,18,2
praznu,2,2,7,NA,NA,NA,6,Croatian,226081,prazn,empty,6,"praznom, prazne, prazna, prazniji, praznu, praznog",15,6.666666666666667,15,7.658730158730159,1,2,5
trgaju,2,2,5,NA,1,NA,6,Croatian,226081,trga,tear,6,"trgala, trgati, trgat, trga, trg, trgaju",32,5,32,6.866161616161616,1,10,0
čitaju,1,1,1,1,NA,NA,6,Croatian,226081,čita,read,12,"čitati, čitam, čita, čitat, čitaj, čitamo, čitao, čitali, čitala, čitaju, čitale, čitate",212,5.5,212,5.55955470942313,6,86,8
kozu,4,4,6.25,NA,2,NA,4,Croatian,226081,koz,goat,6,"koza, koze, kozu, kozom, koz, kozi",84,4,84,9.733585858585858,1,14,3
lisica,75,75,12.413333333333334,NA,14,11,6,Croatian,226081,lisic,fox,5,"lisica, lisicu, lisice, lisici, lisicom",121,6.2,121,9.473435897435898,0,34,11
lisicu,39,39,8.153846153846153,NA,15,NA,6,Croatian,226081,lisic,fox,5,"lisica, lisicu, lisice, lisici, lisicom",121,6.2,121,9.473435897435898,0,34,11
