"","word","wordcount","freq","mlu","solo","last","first","charactercount","language","totalcount"
"328","tu",399,0.00464883254881857,7.54636591478697,NA,108,50,2,"Italian",85828
"329","asciughi",2,2.33024187910705e-05,3.5,1,1,NA,8,"Italian",85828
"330","bel",36,0.000419443538239269,7.44444444444444,NA,2,NA,3,"Italian",85828
"331","bagnetto",13,0.000151465722141958,9.53846153846154,NA,4,NA,8,"Italian",85828
"332","capelli",18,0.000209721769119635,7,NA,6,NA,7,"Italian",85828
"333","invece",162,0.00188749592207671,7.72222222222222,NA,23,20,6,"Italian",85828
"334","direi",18,0.000209721769119635,7.44444444444444,NA,NA,2,5,"Italian",85828
"335","altrimenti",6,6.99072563732115e-05,11.1666666666667,NA,1,1,10,"Italian",85828
"336","uscire",7,8.15584657687468e-05,7.28571428571429,NA,3,NA,6,"Italian",85828
"337","dai",307,0.00357692128442932,5.78827361563518,21,66,143,3,"Italian",85828
"338","preparare",6,6.99072563732115e-05,14.5,NA,NA,NA,9,"Italian",85828
"339","vasca",5,5.82560469776763e-05,10.2,NA,2,NA,5,"Italian",85828
"340","suoni",3,3.49536281866058e-05,3,1,NA,1,5,"Italian",85828
"341","ritorniamo",1,1.16512093955353e-05,5,NA,NA,NA,10,"Italian",85828
"342","benissimo",6,6.99072563732115e-05,1.5,4,2,NA,9,"Italian",85828
"343","appena",27,0.000314582653679452,8.40740740740741,NA,1,2,6,"Italian",85828
"344","messo",73,0.000850538285874074,9.06849315068493,NA,13,NA,5,"Italian",85828
"345","ochetta",4,4.6604837582141e-05,7.25,NA,1,NA,7,"Italian",85828
"346","rotta",28,0.000326233863074987,10.1428571428571,1,3,NA,5,"Italian",85828
"347","ne",183,0.00213217131938295,8.20218579234973,NA,1,33,2,"Italian",85828
"348","compriamo",3,3.49536281866058e-05,11.3333333333333,NA,NA,NA,9,"Italian",85828
"349","aiuto",48,0.000559258050985692,6.64583333333333,6,16,11,5,"Italian",85828
"350","levartela",1,1.16512093955353e-05,7,NA,NA,NA,9,"Italian",85828
"351","elisa",10,0.000116512093955353,7.4,NA,2,NA,5,"Italian",85828
"352","mangi",19,0.00022137297851517,7.05263157894737,NA,5,1,5,"Italian",85828
"353","usciamo",1,1.16512093955353e-05,15,NA,NA,NA,7,"Italian",85828
"354","bagno",9,0.000104860884559817,6.33333333333333,NA,4,NA,5,"Italian",85828
"355","lavati",1,1.16512093955353e-05,10,NA,NA,NA,6,"Italian",85828
"356","ieri",27,0.000314582653679452,8.14814814814815,2,9,2,4,"Italian",85828
"357","dalla",41,0.000477699585216946,9.09756097560976,NA,NA,2,5,"Italian",85828
"358","aspetta",108,0.00125833061471781,5.81481481481481,7,6,61,7,"Italian",85828
"359","lavarti",1,1.16512093955353e-05,10,NA,NA,NA,7,"Italian",85828
"360","dentro",116,0.00135154028988209,7.74137931034483,3,44,8,6,"Italian",85828
"361","alla",111,0.00129328424290441,8.72972972972973,NA,NA,3,4,"Italian",85828
"362","borsa",3,3.49536281866058e-05,5.33333333333333,NA,2,NA,5,"Italian",85828
"363","caramelle",2,2.33024187910705e-05,1,2,NA,NA,9,"Italian",85828
"364","hai",690,0.00803933448291933,7.11884057971015,NA,19,140,3,"Italian",85828
"365","raccontavi",1,1.16512093955353e-05,8,NA,NA,NA,10,"Italian",85828
"366","bella",80,0.000932096751642821,6.7375,2,14,5,5,"Italian",85828
"367","favola",5,5.82560469776763e-05,8,NA,2,NA,6,"Italian",85828
"368","sento",9,0.000104860884559817,6.66666666666667,NA,2,NA,5,"Italian",85828
"369","niente",66,0.000768979820105327,6.37878787878788,6,27,7,6,"Italian",85828
"370","parli",4,4.6604837582141e-05,6.5,NA,NA,NA,5,"Italian",85828
"371","normale",4,4.6604837582141e-05,11.25,NA,1,NA,7,"Italian",85828
"372","cantami",1,1.16512093955353e-05,3,NA,NA,1,7,"Italian",85828
"373","cantamela",1,1.16512093955353e-05,10,NA,NA,NA,9,"Italian",85828
"374","faccio",60,0.000699072563732115,6.93333333333333,NA,6,13,6,"Italian",85828
"375","finché",4,4.6604837582141e-05,15.25,NA,NA,2,6,"Italian",85828
"376","finita",29,0.000337885072470522,7.20689655172414,NA,13,1,6,"Italian",85828
"377","bambino",47,0.000547606841590157,10.1063829787234,1,16,NA,7,"Italian",85828
"378","credo",28,0.000326233863074987,8.17857142857143,NA,9,NA,5,"Italian",85828
"379","raccontami",13,0.000151465722141958,6.69230769230769,1,1,3,10,"Italian",85828
"380","vuoi",284,0.00330894346833201,5.8556338028169,1,31,108,4,"Italian",85828
"381","cos'",330,0.00384489910052663,4.6030303030303,NA,NA,170,4,"Italian",85828
"382","cercare",25,0.000291280234888381,7.32,NA,5,NA,7,"Italian",85828
"383","cagnone",7,8.15584657687468e-05,7.28571428571429,1,4,NA,7,"Italian",85828
"384","diciamo",9,0.000104860884559817,9.77777777777778,NA,2,3,7,"Italian",85828
"385","sapere",8,9.3209675164282e-05,11,NA,2,NA,6,"Italian",85828
"386","mio",15,0.000174768140933029,7.2,NA,3,NA,3,"Italian",85828
"387","portafoglio",1,1.16512093955353e-05,9,NA,1,NA,11,"Italian",85828
"388","giù",106,0.00123502819592674,7.14150943396226,3,50,3,3,"Italian",85828
"389","cercarlo",4,4.6604837582141e-05,5,NA,2,NA,8,"Italian",85828
"390","potrà",1,1.16512093955353e-05,4,NA,NA,NA,5,"Italian",85828
"391","essere",105,0.0012233769865312,8.33333333333333,NA,19,1,6,"Italian",85828
"392","proviamo",16,0.000186419350328564,6.5,1,3,7,8,"Italian",85828
"393","vediamo",345,0.00401966724145966,5.69275362318841,41,33,150,7,"Italian",85828
"394","cacciato",1,1.16512093955353e-05,6,NA,1,NA,8,"Italian",85828
"395","camera",11,0.000128163303350888,9.63636363636364,NA,3,NA,6,"Italian",85828
"396","finalmente",9,0.000104860884559817,11,1,NA,2,10,"Italian",85828
"397","quel",165,0.00192244955026332,8.1030303030303,NA,NA,7,4,"Italian",85828
"398","birbante",3,3.49536281866058e-05,5.66666666666667,NA,3,NA,8,"Italian",85828
"399","microfono",2,2.33024187910705e-05,10.5,NA,1,NA,9,"Italian",85828
"400","toccarlo",1,1.16512093955353e-05,13,NA,NA,NA,8,"Italian",85828
"401","sente",6,6.99072563732115e-05,9.16666666666667,NA,NA,NA,5,"Italian",85828
"402","puoi",50,0.000582560469776763,8.76,NA,4,6,4,"Italian",85828
"403","senza",30,0.000349536281866058,6.6,2,NA,5,5,"Italian",85828
"404","giravolta",1,1.16512093955353e-05,3,NA,1,NA,9,"Italian",85828
"405","momento",14,0.000163116931537494,9.42857142857143,NA,5,NA,7,"Italian",85828
"406","rovinare",1,1.16512093955353e-05,14,NA,NA,NA,8,"Italian",85828
"407","tua",26,0.000302931444283917,6.5,NA,3,NA,3,"Italian",85828
"408","voce",9,0.000104860884559817,10.1111111111111,NA,2,NA,4,"Italian",85828
"409","ho",144,0.00167777415295708,8.26388888888889,NA,2,17,2,"Italian",85828
"410","suo",41,0.000477699585216946,10.4878048780488,NA,1,NA,3,"Italian",85828
"411","padroncino",4,4.6604837582141e-05,10,NA,3,NA,10,"Italian",85828
"412","loro",40,0.00046604837582141,10.35,NA,8,4,4,"Italian",85828
"413","lettino",30,0.000349536281866058,7,1,18,NA,7,"Italian",85828
"414","coccole",2,2.33024187910705e-05,6,1,NA,NA,7,"Italian",85828
"415","prima_di",2,2.33024187910705e-05,10,NA,NA,1,8,"Italian",85828
"416","alzarsi",2,2.33024187910705e-05,15.5,NA,1,NA,7,"Italian",85828
"417","disegno",42,0.000489350794612481,9.97619047619048,NA,12,NA,7,"Italian",85828
"418","tutta",43,0.000501002004008016,8.18604651162791,NA,5,4,5,"Italian",85828
"419","stanzetta",1,1.16512093955353e-05,7,NA,NA,NA,9,"Italian",85828
"420","pigiamino",17,0.000198070559724099,6.82352941176471,NA,9,NA,9,"Italian",85828
"421","bimbino",6,6.99072563732115e-05,7.5,NA,2,NA,7,"Italian",85828
"422","letto",32,0.000372838700657128,9.03125,1,9,NA,5,"Italian",85828
"423","librino",2,2.33024187910705e-05,4,NA,2,NA,7,"Italian",85828
"424","piccolino",23,0.000267977816097311,7.43478260869565,1,9,1,9,"Italian",85828
"425","sarà",68,0.000792282238896397,7.27941176470588,NA,11,12,4,"Italian",85828
"426","dell'",32,0.000372838700657128,7.8125,NA,NA,1,5,"Italian",85828
"427","dietro",27,0.000314582653679452,8.11111111111111,NA,10,1,6,"Italian",85828
"428","tanti",89,0.00103695763620264,6.70786516853933,4,18,18,5,"Italian",85828
"429","disegnato",15,0.000174768140933029,7.86666666666667,NA,6,NA,9,"Italian",85828
"430","copertina",17,0.000198070559724099,9.17647058823529,NA,10,NA,9,"Italian",85828
"431","colori",16,0.000186419350328564,8.0625,NA,6,1,6,"Italian",85828
"432","sembrano",1,1.16512093955353e-05,6,NA,NA,NA,8,"Italian",85828
"433","quasi",27,0.000314582653679452,6.92592592592593,1,5,1,5,"Italian",85828
"434","funghetti",1,1.16512093955353e-05,6,NA,1,NA,9,"Italian",85828
"435","moretto",2,2.33024187910705e-05,7,NA,1,NA,7,"Italian",85828
"436","cucina",18,0.000209721769119635,7.38888888888889,NA,12,NA,6,"Italian",85828
"437","signore",12,0.000139814512746423,6,NA,6,NA,7,"Italian",85828
"438","papà",191,0.00222538099454723,8.44502617801047,1,80,16,4,"Italian",85828
"439","svegliato",1,1.16512093955353e-05,13,NA,NA,NA,9,"Italian",85828
"440","starà",1,1.16512093955353e-05,13,NA,NA,NA,5,"Italian",85828
"441","facendo",65,0.000757328610709792,7.27692307692308,NA,30,NA,7,"Italian",85828
"442","preparando",3,3.49536281866058e-05,8,NA,1,1,10,"Italian",85828
"443","colazione",5,5.82560469776763e-05,7.6,NA,3,NA,9,"Italian",85828
"444","mangerà",1,1.16512093955353e-05,6,NA,NA,NA,7,"Italian",85828
"445","scritto",10,0.000116512093955353,9.8,NA,1,NA,7,"Italian",85828
"446","orsacchiotto",2,2.33024187910705e-05,7,NA,1,NA,12,"Italian",85828
"447","alzarci",1,1.16512093955353e-05,9,NA,NA,NA,7,"Italian",85828
"448","moine",2,2.33024187910705e-05,9,NA,2,NA,5,"Italian",85828
"449","alzati",1,1.16512093955353e-05,8,NA,NA,NA,6,"Italian",85828
"450","tanto",96,0.00111851610197138,8.67708333333333,NA,17,2,5,"Italian",85828
"451","lava",5,5.82560469776763e-05,7.4,NA,3,NA,4,"Italian",85828
"452","veste",4,4.6604837582141e-05,8.5,NA,2,NA,5,"Italian",85828
"453","spogliando",1,1.16512093955353e-05,4,NA,NA,NA,10,"Italian",85828
"454","forse",70,0.000815584657687468,7.6,1,11,21,5,"Italian",85828
"455","angolino",2,2.33024187910705e-05,6,NA,2,NA,8,"Italian",85828
"456","piedi",39,0.000454397166425875,7.66666666666667,NA,18,1,5,"Italian",85828
"457","seduto",14,0.000163116931537494,8.64285714285714,1,3,NA,6,"Italian",85828
"458","stesso",15,0.000174768140933029,9.66666666666667,NA,4,NA,6,"Italian",85828
"459","vestito",16,0.000186419350328564,7.375,NA,5,NA,7,"Italian",85828
"460","visto",195,0.00227198583212938,7.4,7,43,11,5,"Italian",85828
"461","finire",17,0.000198070559724099,10.8823529411765,NA,2,NA,6,"Italian",85828
"462","lavare",6,6.99072563732115e-05,7.83333333333333,NA,1,NA,6,"Italian",85828
"463","laverà",2,2.33024187910705e-05,6,NA,NA,NA,6,"Italian",85828
"464","denti",14,0.000163116931537494,9.14285714285714,NA,5,NA,5,"Italian",85828
"465","mhm",38,0.00044274595703034,3.28947368421053,18,5,14,3,"Italian",85828
"466","pettina",1,1.16512093955353e-05,5,NA,NA,NA,7,"Italian",85828
"467","avrà",9,0.000104860884559817,5.77777777777778,NA,NA,1,4,"Italian",85828
"468","fatto",184,0.00214382252877849,6.89673913043478,2,36,8,5,"Italian",85828
"469","doccia",10,0.000116512093955353,9.1,NA,4,NA,6,"Italian",85828
"470","annaffiatoio",1,1.16512093955353e-05,3,NA,NA,NA,12,"Italian",85828
"471","esatto",17,0.000198070559724099,3.94117647058824,3,10,2,6,"Italian",85828
"472","mattina",12,0.000139814512746423,9.66666666666667,NA,6,NA,7,"Italian",85828
"473","sveglia",9,0.000104860884559817,8.11111111111111,NA,2,NA,7,"Italian",85828
"474","fatta",16,0.000186419350328564,8.625,NA,3,NA,5,"Italian",85828
"475","vedono",8,9.3209675164282e-05,10.375,NA,2,NA,6,"Italian",85828
"476","né",6,6.99072563732115e-05,11,NA,NA,NA,2,"Italian",85828
"477","pettinare",2,2.33024187910705e-05,7.5,NA,1,NA,9,"Italian",85828
"478","pulire",8,9.3209675164282e-05,7.5,NA,1,NA,6,"Italian",85828
"479","passa",14,0.000163116931537494,6.85714285714286,NA,2,2,5,"Italian",85828
"480","scarpette",3,3.49536281866058e-05,6,NA,2,NA,9,"Italian",85828
"481","cerca",14,0.000163116931537494,9.5,NA,2,1,5,"Italian",85828
"482","paio",5,5.82560469776763e-05,7.2,NA,1,NA,4,"Italian",85828
"483","castani",1,1.16512093955353e-05,7,NA,1,NA,7,"Italian",85828
"484","bianchi",22,0.000256326606701776,7.13636363636364,NA,10,1,7,"Italian",85828
"485","pagina",18,0.000209721769119635,10.7777777777778,NA,6,NA,6,"Italian",85828
"486","pantaloni",1,1.16512093955353e-05,8,NA,1,NA,9,"Italian",85828
"487","prendeva",1,1.16512093955353e-05,9,NA,NA,NA,8,"Italian",85828
"488","caffé",3,3.49536281866058e-05,7.33333333333333,NA,1,NA,5,"Italian",85828
"489","sempre",91,0.00106026005499371,8.59340659340659,NA,7,14,6,"Italian",85828
"490","preparato",5,5.82560469776763e-05,8.6,NA,1,NA,9,"Italian",85828
"491","boccone",1,1.16512093955353e-05,8,NA,NA,NA,7,"Italian",85828
"492","uno",250,0.00291280234888381,6.672,9,39,72,3,"Italian",85828
"493","piace",65,0.000757328610709792,6.03076923076923,NA,21,NA,5,"Italian",85828
"494","pane",5,5.82560469776763e-05,7,NA,2,1,4,"Italian",85828
"495","marmellata",6,6.99072563732115e-05,9.66666666666667,NA,2,NA,10,"Italian",85828
"496","mangiano",10,0.000116512093955353,8.7,NA,NA,1,8,"Italian",85828
"497","panini",2,2.33024187910705e-05,12.5,NA,1,NA,6,"Italian",85828
"498","barattolo",1,1.16512093955353e-05,13,NA,NA,NA,9,"Italian",85828
"499","finestra",7,8.15584657687468e-05,12.2857142857143,NA,4,NA,8,"Italian",85828
"500","uccellino",27,0.000314582653679452,6.11111111111111,2,13,NA,9,"Italian",85828
"501","altalena",11,0.000128163303350888,6,1,5,NA,8,"Italian",85828
"502","due",321,0.00374003821596682,7.37694704049844,11,59,38,3,"Italian",85828
"503","altalene",1,1.16512093955353e-05,2,NA,1,NA,8,"Italian",85828
"504","alberi",5,5.82560469776763e-05,12,NA,2,1,6,"Italian",85828
"505","belli",22,0.000256326606701776,5.04545454545455,1,7,4,5,"Italian",85828
"506","pianino",6,6.99072563732115e-05,8,NA,2,NA,7,"Italian",85828
"507","guarderei",1,1.16512093955353e-05,6,NA,NA,NA,9,"Italian",85828
"508","beve",4,4.6604837582141e-05,7,NA,2,1,4,"Italian",85828
"509","beva",1,1.16512093955353e-05,7,NA,NA,NA,4,"Italian",85828
"510","vino",5,5.82560469776763e-05,4.2,NA,3,NA,4,"Italian",85828
"511","latte",14,0.000163116931537494,6.57142857142857,NA,8,NA,5,"Italian",85828
"512","tazza",3,3.49536281866058e-05,5,1,2,NA,5,"Italian",85828
"513","tè",5,5.82560469776763e-05,5.8,NA,3,NA,2,"Italian",85828
"514","scura",1,1.16512093955353e-05,6,NA,1,NA,5,"Italian",85828
"515","sporcarsi",1,1.16512093955353e-05,11,NA,NA,NA,9,"Italian",85828
"516","bavagliolo",4,4.6604837582141e-05,3.5,2,NA,NA,10,"Italian",85828
"517","uuh",25,0.000291280234888381,5.88,2,1,19,3,"Italian",85828
"518","avere",22,0.000256326606701776,9.5,NA,1,NA,5,"Italian",85828
"519","mangiato",25,0.000291280234888381,7.16,NA,3,NA,8,"Italian",85828
"520","aspettano",3,3.49536281866058e-05,10.6666666666667,NA,NA,NA,9,"Italian",85828
"521","amica",10,0.000116512093955353,10.3,NA,1,NA,5,"Italian",85828
"522","abita",7,8.15584657687468e-05,7.71428571428571,NA,2,NA,5,"Italian",85828
"523","vicino",40,0.00046604837582141,8.25,NA,7,4,6,"Italian",85828
"524","viene",57,0.00066411893554551,10.7368421052632,NA,4,3,5,"Italian",85828
"525","gioco",17,0.000198070559724099,6.94117647058824,NA,6,NA,5,"Italian",85828
"526","ecco",386,0.00449736682667661,5.0880829015544,63,40,239,4,"Italian",85828
"527","uccellini",8,9.3209675164282e-05,4.25,1,4,1,9,"Italian",85828
"528","insieme",18,0.000209721769119635,11.5555555555556,NA,7,NA,7,"Italian",85828
"529","gioca",16,0.000186419350328564,8.75,NA,1,1,5,"Italian",85828
"530","intanto",37,0.000431094747634805,8.81081081081081,NA,2,13,7,"Italian",85828
"531","mentre",20,0.000233024187910705,11.55,NA,NA,6,6,"Italian",85828
"532","sull'",10,0.000116512093955353,9.9,NA,NA,NA,5,"Italian",85828
"533","spalla",3,3.49536281866058e-05,12.6666666666667,NA,1,NA,6,"Italian",85828
"534","legato",8,9.3209675164282e-05,9.5,NA,2,NA,6,"Italian",85828
"535","tiene",19,0.00022137297851517,7.42105263157895,NA,4,NA,5,"Italian",85828
"536","zainetto",2,2.33024187910705e-05,8,NA,2,NA,8,"Italian",85828
"537","portato",22,0.000256326606701776,8.13636363636364,NA,NA,NA,7,"Italian",85828
"538","suoi",12,0.000139814512746423,8.83333333333333,NA,NA,NA,4,"Italian",85828
"539","animali",26,0.000302931444283917,8.53846153846154,NA,14,NA,7,"Italian",85828
"540","ogni",26,0.000302931444283917,9.5,NA,NA,6,4,"Italian",85828
"541","animale",11,0.000128163303350888,6.81818181818182,NA,1,NA,7,"Italian",85828
"542","recinto",18,0.000209721769119635,7.72222222222222,NA,10,NA,7,"Italian",85828
"543","pollaio",1,1.16512093955353e-05,8,NA,NA,NA,7,"Italian",85828
"544","sorveglia",1,1.16512093955353e-05,8,NA,NA,NA,9,"Italian",85828
"545","coniglietto",31,0.000361187491261593,7.67741935483871,1,12,1,11,"Italian",85828
"546","quanti",44,0.000512653213403551,5.34090909090909,1,3,22,6,"Italian",85828
"547","animaletti",40,0.00046604837582141,8.375,NA,17,NA,10,"Italian",85828
"548","gallina",21,0.00024467539730624,6.33333333333333,2,9,NA,7,"Italian",85828
"549","uova",14,0.000163116931537494,6.21428571428571,NA,12,NA,4,"Italian",85828
"550","n'",28,0.000326233863074987,9.03571428571429,NA,NA,NA,2,"Italian",85828
"551","coniglietti",2,2.33024187910705e-05,4.5,NA,2,NA,11,"Italian",85828
"552","sabbia",13,0.000151465722141958,6.53846153846154,NA,7,1,6,"Italian",85828
"553","piccolina",6,6.99072563732115e-05,5.83333333333333,NA,4,NA,9,"Italian",85828
"554","piccoline",5,5.82560469776763e-05,10,NA,3,NA,9,"Italian",85828
"555","formichine",1,1.16512093955353e-05,2,NA,1,NA,10,"Italian",85828
"556","formichina",1,1.16512093955353e-05,9,NA,NA,NA,10,"Italian",85828
"557","senso",2,2.33024187910705e-05,12.5,NA,1,NA,5,"Italian",85828
"558","giocando",7,8.15584657687468e-05,8.71428571428571,NA,3,NA,8,"Italian",85828
"559","improvvisamente",1,1.16512093955353e-05,8,NA,NA,NA,15,"Italian",85828
"560","succede",28,0.000326233863074987,6.64285714285714,NA,15,NA,7,"Italian",85828
"561","dicono",10,0.000116512093955353,6.7,NA,2,1,6,"Italian",85828
"562","scappano",6,6.99072563732115e-05,6.66666666666667,NA,NA,NA,8,"Italian",85828
"563","lasciano",4,4.6604837582141e-05,10.25,NA,NA,NA,8,"Italian",85828
"564","portano",3,3.49536281866058e-05,10.6666666666667,NA,NA,NA,7,"Italian",85828
"565","decidono",2,2.33024187910705e-05,4.5,NA,NA,1,8,"Italian",85828
"566","col",88,0.0010253064268071,7.71590909090909,NA,NA,17,3,"Italian",85828
"567","trenino",15,0.000174768140933029,6.26666666666667,NA,11,NA,7,"Italian",85828
"568","montano",1,1.16512093955353e-05,4,NA,NA,NA,7,"Italian",85828
"569","binari",1,1.16512093955353e-05,4,NA,1,NA,6,"Italian",85828
"570","cercano",3,3.49536281866058e-05,17,NA,NA,NA,7,"Italian",85828
"571","vagoni",2,2.33024187910705e-05,7,NA,2,NA,6,"Italian",85828
"572","stazione",4,4.6604837582141e-05,7,NA,2,NA,8,"Italian",85828
"573","cassetta",9,0.000104860884559817,10.1111111111111,NA,1,NA,8,"Italian",85828
"574","vorrei",7,8.15584657687468e-05,14.8571428571429,NA,NA,NA,6,"Italian",85828
"575","cassetto",2,2.33024187910705e-05,9,NA,1,NA,8,"Italian",85828
"576","cercato",1,1.16512093955353e-05,7,NA,NA,NA,7,"Italian",85828
"577","riparo",1,1.16512093955353e-05,7,NA,1,NA,6,"Italian",85828
"578","costruire",9,0.000104860884559817,11.1111111111111,NA,1,NA,9,"Italian",85828
"579","ferrovia",1,1.16512093955353e-05,11,NA,1,NA,8,"Italian",85828
"580","trovato",69,0.000803933448291933,5.98550724637681,1,17,5,7,"Italian",85828
"581","albero",17,0.000198070559724099,7.76470588235294,1,4,NA,6,"Italian",85828
"582","bravo",248,0.00288949993009274,3.70564516129032,64,99,40,5,"Italian",85828
"583","borsetta",1,1.16512093955353e-05,3,NA,1,NA,8,"Italian",85828
"584","lei",12,0.000139814512746423,12,NA,5,NA,3,"Italian",85828
"585","bigliettaio",2,2.33024187910705e-05,7,NA,2,NA,11,"Italian",85828
"586","macchinista",1,1.16512093955353e-05,9,NA,NA,NA,11,"Italian",85828
"587","ognuno",1,1.16512093955353e-05,10,NA,NA,1,6,"Italian",85828
"588","biglietto",4,4.6604837582141e-05,12.75,NA,NA,NA,9,"Italian",85828
"589","dato",19,0.00022137297851517,9.42105263157895,NA,4,NA,4,"Italian",85828
"590","accorti",1,1.16512093955353e-05,9,NA,NA,NA,7,"Italian",85828
"591","bagna",6,6.99072563732115e-05,8.33333333333333,NA,2,NA,5,"Italian",85828
"592","guardalo",3,3.49536281866058e-05,4.66666666666667,NA,NA,1,8,"Italian",85828
"593","poverino",29,0.000337885072470522,7.03448275862069,1,13,3,8,"Italian",85828
"594","allo",6,6.99072563732115e-05,8.83333333333333,NA,NA,NA,4,"Italian",85828
"595","oh",131,0.00152630843081512,5.13740458015267,7,14,106,2,"Italian",85828
"596","raffreddato",1,1.16512093955353e-05,5,NA,1,NA,11,"Italian",85828
"597","spogliati",1,1.16512093955353e-05,6,NA,1,NA,9,"Italian",85828
