word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
livres,383,383,8.357702349869452,NA,193,NA,6,French (Quebecois),2043005,livr,book,4,"livre, livres, livrer, livré",1980,5.5,1980,10.53465471489988,3,1008,2
jouer,1846,1846,8.05092091007584,3,408,8,5,French (Quebecois),2043005,jou,cheek,16,"jouer, joue, joues, joué, jouait, jouais, joueras, jouera, jouaient, jouez, jouerait, jouerais, jouant, jouée, joua, jouiez",3526,5.8125,3526,9.144204683899634,3,743,34
jouer,1846,1846,8.05092091007584,3,408,8,5,French (Quebecois),2043005,jou,play,16,"jouer, joue, joues, joué, jouait, jouais, joueras, jouera, jouaient, jouez, jouerait, jouerais, jouant, jouée, joua, jouiez",3526,5.8125,3526,9.144204683899634,3,743,34
poussé,31,31,10.903225806451612,NA,13,NA,6,French (Quebecois),2043005,pouss,push,14,"poussé, pousser, pousse, pousses, poussaient, poussais, poussée, poussées, poussez, poussant, poussera, poussa, poussait, pousseront",752,7.571428571428571,752,7.359923983437326,22,222,118
parle,398,398,7.889447236180905,6,82,31,5,French (Quebecois),2043005,parl,talk,13,"parles, parler, parlé, parle, parlant, parlais, parlait, parlera, parleras, parlez, parlerait, parlaient, parla",1163,6.6923076923076925,1163,10.411674514830922,6,304,34
dessinées,10,10,9.7,NA,NA,NA,9,French (Quebecois),2043005,dessin,draw,16,"dessins, dessiner, dessin, dessinées, dessine, dessiné, dessinés, dessines, dessinait, dessinée, dessinez, dessinais, dessinera, dessineras, dessina, dessinerai",1330,8.125,1330,7.563952829478728,9,518,22
filles,191,191,8.717277486910994,NA,86,NA,6,French (Quebecois),2043005,fill,girl,3,"fille, filles, fillasse",893,6.333333333333333,893,7.679415843235667,3,435,5
dira,31,31,10.516129032258064,NA,4,NA,4,French (Quebecois),2043005,dir,say,8,"dire, diras, dira, dirait, dirais, dirai, direz, diraient",2206,5.375,2206,9.94249435943974,0,458,2
mains,881,881,8.182746878547105,NA,467,NA,5,French (Quebecois),2043005,main,hand,2,"mains, main",2043,4.5,2043,8.19378307782777,0,1029,5
rester,244,244,9.504098360655737,NA,8,NA,6,French (Quebecois),2043005,rest,stay,16,"reste, rester, resté, restée, restes, restait, resteras, resterai, restera, restais, restez, resta, restés, resteront, restaient, restées",1300,6.6875,1300,11.14136421164313,0,114,79
belle,498,498,6.795180722891566,5,125,4,5,French (Quebecois),2043005,bel,beautiful,6,"belles, belle, beau, beaux, bel, bele",1802,4.5,1802,6.3413764459203925,12,455,24
tourner,334,334,7.68562874251497,7,108,2,7,French (Quebecois),2043005,tourn,turn,10,"tournant, tournes, tourne, tourné, tourner, tournait, tournais, tournaient, tournis, tournée",1539,7.4,1539,7.351019237744295,102,541,174
trouves,288,288,6.878472222222222,NA,47,6,7,French (Quebecois),2043005,trouv,find,15,"trouve, trouves, trouver, trouvé, trouvée, trouvais, trouvées, trouvait, trouvera, trouveras, trouva, trouvés, trouvez, trouverais, trouvèrent",1792,7.6,1792,8.974162993803352,5,426,13
ballon,603,603,6.451077943615257,18,344,7,6,French (Quebecois),2043005,ballon,ball,5,"ballon, ballons, balle, balles, ball",1001,5.6,1001,6.1349804284031455,22,607,7
lancer,67,67,8.223880597014926,NA,12,5,6,French (Quebecois),2043005,lanc,throw,9,"lancer, lance, lancée, lancé, lances, lançait, lancez, lançant, lança",373,5.888888888888889,373,9.050061476823238,9,99,27
ballons,77,77,6.8311688311688314,1,52,NA,7,French (Quebecois),2043005,ballon,ball,5,"ballon, ballons, balle, balles, ball",1001,5.6,1001,6.1349804284031455,22,607,7
ouvrir,293,293,7.982935153583618,2,83,9,6,French (Quebecois),2043005,ouvr,open (action),9,"ouvrir, ouvre, ouvres, ouvrais, ouvrait, ouvrira, ouvrez, ouvrirai, ouvrant",734,6.555555555555555,734,7.241471198747962,23,176,119
là-bas,1236,1236,6.352750809061488,61,745,51,6,French (Quebecois),2043005,là-b,there,2,"là, là-bas",28006,4,28006,6.61557973773956,873,15029,2050
porte,649,649,8.106317411402157,NA,312,13,5,French (Quebecois),2043005,port,door,12,"porte, portes, porter, portée, porté, porterai, portait, porteras, port, portés, porterais, portez",904,6.333333333333333,904,10.06935148330614,1,391,21
lune,216,216,6.99537037037037,NA,143,NA,4,French (Quebecois),2043005,lun,moon,3,"lune, lunée, lunes",229,4.666666666666667,229,5.9530022446689115,0,153,0
nounours,406,406,6.302955665024631,10,229,16,8,French (Quebecois),2043005,nounour,teddybear,5,"nounours, oursonne, ourson, oursons, toutou",462,7,462,7.328166890580683,12,249,18
gâteau,976,976,6.900614754098361,12,304,6,6,French (Quebecois),2043005,gâteau,cake,2,"gâteau, gâteaux",1153,6.5,1153,7.470081388348616,13,389,6
en_haut,153,153,8.117647058823529,6,80,6,7,French (Quebecois),2043005,en_haut,up,1,en_haut,153,7,153,8.117647058823529,6,80,6
mal,1623,1623,8.152803450400492,2,625,2,3,French (Quebecois),2043005,mal,bad,1,mal,1623,3,1623,8.152803450400492,2,625,2
caché,359,359,5.417827298050139,26,157,15,5,French (Quebecois),2043005,cach,hide,14,"caché, cachée, cacher, cache, cachais, caches, cachés, cachant, cachait, cachées, cachaient, cachez, cachèrent, cacherai",982,6.714285714285714,982,11.265510252669028,34,453,30
ours,504,504,8.369047619047619,2,230,2,4,French (Quebecois),2043005,our,bear,2,"ours, ourse",514,4.5,514,7.3845238095238095,2,234,2
cherches,289,289,5.41522491349481,NA,118,NA,8,French (Quebecois),2043005,cherch,look for,13,"cherche, cherches, cherchais, chercher, cherché, cherchera, cherchait, cherchée, chercherais, cherchez, cherchant, cherchaient, chercherait",2413,8.846153846153847,2413,9.211675309359293,21,575,78
lapin,814,814,6.670761670761671,18,492,16,5,French (Quebecois),2043005,lapin,bunny,3,"lapin, lapins, lapine",1032,5.666666666666667,1032,6.430752332621491,19,615,16
cherchais,26,26,7.961538461538462,NA,14,NA,9,French (Quebecois),2043005,cherch,look for,13,"cherche, cherches, cherchais, chercher, cherché, cherchera, cherchait, cherchée, chercherais, cherchez, cherchant, cherchaient, chercherait",2413,8.846153846153847,2413,9.211675309359293,21,575,78
cassé,651,651,6.450076804915515,18,336,5,5,French (Quebecois),2043005,cass,break,18,"cassé, casser, casse, cassée, cassés, casses, cassais, cassées, casserait, casseront, brisé, briser, brisée, brise, casserai, cass, casserais, cassait",1405,6.444444444444445,1405,9.308234439234099,21,635,17
cassé,651,651,6.450076804915515,18,336,5,5,French (Quebecois),2043005,cass,broken,18,"cassé, casser, casse, cassée, cassés, casses, cassais, cassées, casserait, casseront, brisé, briser, brisée, brise, casserai, cass, casserais, cassait",1405,6.444444444444445,1405,9.308234439234099,21,635,17
portes,97,97,7.865979381443299,NA,38,3,6,French (Quebecois),2043005,port,door,12,"porte, portes, porter, portée, porté, porterai, portait, porteras, port, portés, porterais, portez",904,6.333333333333333,904,10.06935148330614,1,391,21
amener,51,51,9.058823529411764,NA,4,NA,6,French (Quebecois),2043005,amen,bring,21,"amener, amène, apportées, apporté, apportée, apportes, apporte, apporter, apporterai, amènes, amené, apportera, amenée, apportés, apportait, amenait, amenés, amènerez, amènerai, apportez, amenaient",482,7.476190476190476,482,9.95935337285429,1,71,49
mettra,101,101,10.297029702970297,NA,2,NA,6,French (Quebecois),2043005,mettr,put,7,"mettre, mettra, mettrai, mettras, mettrais, mettrez, mettrait",4866,7,4866,11.547837848434382,1,449,43
fatiguée,133,133,5.7218045112781954,2,72,1,8,French (Quebecois),2043005,fatigu,tired,10,"fatiguée, fatiguant, fatigues, fatigue, fatigué, fatigués, fatiguer, fatiguées, fatiguez, fatiguait",393,8.1,393,7.207549748271965,4,195,1
animaux,468,468,8.098290598290598,1,267,2,7,French (Quebecois),2043005,animal,animal,2,"animal, animaux",664,6.5,664,7.638431013431013,1,391,3
cochon,569,569,7.527240773286468,16,300,10,6,French (Quebecois),2043005,cochon,pig,3,"cochon, cochons, cochonne",749,7,749,8.565943002860195,19,402,10
venir,400,400,9.0925,NA,82,4,5,French (Quebecois),2043005,ven,come,5,"venir, venais, venez, venait, venant",512,5.6,512,9.979611111111112,2,92,34
chaise,547,547,8.071297989031079,7,292,NA,6,French (Quebecois),2043005,chais,chair,3,"chaise, chaises, chais",623,6,623,7.675475398053095,7,314,12
tomber,744,744,7.741935483870968,3,369,1,6,French (Quebecois),2043005,tomb,fall,16,"tomber, tombes, tombe, tombée, tombé, tombera, tombés, tombant, tomberas, tombait, tombées, tombante, tombaient, tomba, tomberait, tombais",1996,6.75,1996,10.05391694083903,32,907,31
papier,261,261,8.260536398467433,5,123,NA,6,French (Quebecois),2043005,papi,paper,10,"papa, papier, papas, papi, papiers, papie, pape, pap, papis, papé",4040,4.7,4040,8.194629047905181,145,1641,346
chercher,1694,1694,7.866587957497049,NA,375,9,8,French (Quebecois),2043005,cherch,look for,13,"cherche, cherches, cherchais, chercher, cherché, cherchera, cherchait, cherchée, chercherais, cherchez, cherchant, cherchaient, chercherait",2413,8.846153846153847,2413,9.211675309359293,21,575,78
crayons,146,146,8.54109589041096,NA,60,NA,7,French (Quebecois),2043005,crayon,pen/pencil,5,"crayons, crayon, stylo, crayonné, crayonnée",413,7,413,8.489179856921497,4,188,0
fermer,237,237,7.4978902953586495,5,68,5,6,French (Quebecois),2043005,ferm,close,13,"fermer, fermé, fermes, ferme, fermée, fermés, fermées, fermeras, fermant, fermait, fermera, ferma, fermez",1246,6.230769230769231,1246,7.814417576568686,37,451,145
tirer,212,212,8.462264150943396,NA,25,8,5,French (Quebecois),2043005,tir,pull,13,"tirer, tire, tires, tiré, tirés, tir, tirez, tirais, tirée, tirs, tirant, tirera, tirait",715,4.923076923076923,715,9.6251792346192,24,115,83
bonhomme,1082,1082,6.925138632162661,8,677,9,8,French (Quebecois),2043005,bonhomm,snowman,2,"bonhomme, bonhommes",1187,8.5,1187,7.405426458938473,8,724,9
main,1162,1162,8.204819277108435,NA,562,5,4,French (Quebecois),2043005,main,hand,2,"mains, main",2043,4.5,2043,8.19378307782777,0,1029,5
donnes,1011,1011,6.4292779426310585,1,306,7,6,French (Quebecois),2043005,don,give,23,"donner, donnes, donne, donné, donnez, donnerai, donnaient, donnée, donnant, donnera, donnais, donneras, données, donnait, donniez, don, donna, donnés, donnerez, donnerait, dons, donnerons, donnerais",3824,6.695652173913044,3824,9.724918211369554,117,732,398
bonne,542,542,7.804428044280443,NA,46,49,5,French (Quebecois),2043005,bon,good,6,"bien, bon, bonnes, bonne, bons, biens",17661,4.5,17661,6.994191818175391,1055,6109,1934
doigt,355,355,7.619718309859155,1,186,NA,5,French (Quebecois),2043005,doigt,finger,2,"doigt, doigts",913,5.5,913,7.808963097581907,1,466,0
sous,564,564,9.042553191489361,3,45,78,4,French (Quebecois),2043005,sous,under,1,sous,564,4,564,9.042553191489361,3,45,78
bras,553,553,8.065099457504521,1,297,1,4,French (Quebecois),2043005,bras,arm,1,bras,553,4,553,8.065099457504521,1,297,1
poupée,379,379,7.007915567282322,6,239,NA,6,French (Quebecois),2043005,poup,doll,4,"poupée, poupées, pouper, poup",446,5.75,446,6.959671199512888,6,278,0
coucher,138,138,8.420289855072463,3,67,1,7,French (Quebecois),2043005,couch,diaper,11,"coucher, couchée, couche, couches, couché, couchés, coucha, couch, couchant, couchaient, couchées",619,7,619,8.431990312425095,7,310,9
couchée,27,27,6.814814814814815,NA,13,2,7,French (Quebecois),2043005,couch,diaper,11,"coucher, couchée, couche, couches, couché, couchés, coucha, couch, couchant, couchaient, couchées",619,7,619,8.431990312425095,7,310,9
dodo,728,728,6.300824175824176,24,396,29,4,French (Quebecois),2043005,dodo,nap,1,dodo,728,4,728,6.300824175824176,24,396,29
chapeau,421,421,6.624703087885986,5,227,1,7,French (Quebecois),2043005,chapeau,hat,2,"chapeau, chapeaux",444,7.5,444,7.464525456986472,5,240,1
caca,426,426,7,21,206,9,4,French (Quebecois),2043005,cac,go potty,7,"caca, pipi, pipis, cacas, pipe, pipit, pip",992,4.285714285714286,992,6.718701247500774,32,444,14
couche,315,315,7.698412698412699,NA,176,3,6,French (Quebecois),2043005,couch,diaper,11,"coucher, couchée, couche, couches, couché, couchés, coucha, couch, couchant, couchaient, couchées",619,7,619,8.431990312425095,7,310,9
pyjama,337,337,7.097922848664688,30,180,NA,6,French (Quebecois),2043005,pyjam,pajamas,2,"pyjama, pyjamas",344,6.5,344,9.120389995760915,30,184,0
fermé,178,178,5.157303370786517,18,85,4,5,French (Quebecois),2043005,ferm,close,13,"fermer, fermé, fermes, ferme, fermée, fermés, fermées, fermeras, fermant, fermait, fermera, ferma, fermez",1246,6.230769230769231,1246,7.814417576568686,37,451,145
lapins,214,214,7.621495327102804,1,120,NA,6,French (Quebecois),2043005,lapin,bunny,3,"lapin, lapins, lapine",1032,5.666666666666667,1032,6.430752332621491,19,615,16
dents,410,410,7.295121951219512,2,228,NA,5,French (Quebecois),2043005,dent,tooth,2,"dents, dent",443,4.5,443,7.9202882483370285,2,243,0
cuillère,464,464,7.243534482758621,5,231,3,8,French (Quebecois),2043005,cuiller,spoon,5,"cuillère, cuillères, cuillerées, cuillerée, cuiller",522,8.6,522,8.675373563218391,5,259,4
bonbons,114,114,7.605263157894737,NA,63,NA,7,French (Quebecois),2043005,bonbon,candy,3,"bonbons, bonbon, bonbonne",176,7,176,7.551481161921196,4,94,0
crayon,197,197,7.091370558375634,4,93,NA,6,French (Quebecois),2043005,crayon,pen/pencil,5,"crayons, crayon, stylo, crayonné, crayonnée",413,7,413,8.489179856921497,4,188,0
poisson,688,688,6.238372093023256,26,409,5,7,French (Quebecois),2043005,poisson,fish (animal),2,"poisson, poissons",1030,7.5,1030,6.842870257037944,31,606,6
poisson,688,688,6.238372093023256,26,409,5,7,French (Quebecois),2043005,poisson,fish (food),2,"poisson, poissons",1030,7.5,1030,6.842870257037944,31,606,6
dessine,200,200,6.64,2,51,18,7,French (Quebecois),2043005,dessin,draw,16,"dessins, dessiner, dessin, dessinées, dessine, dessiné, dessinés, dessines, dessinait, dessinée, dessinez, dessinais, dessinera, dessineras, dessina, dessinerai",1330,8.125,1330,7.563952829478728,9,518,22
chat,1382,1382,5.7691751085383505,17,1022,6,4,French (Quebecois),2043005,chat,cat,2,"chat, chats",1530,4.5,1530,6.87445241913404,18,1099,6
canard,459,459,5.989106753812636,16,285,5,6,French (Quebecois),2043005,canard,duck,2,"canard, canards",573,6.5,573,6.586658640064213,16,344,6
balle,258,258,6.333333333333333,2,173,NA,5,French (Quebecois),2043005,ball,ball,5,"ballon, ballons, balle, balles, ball",1001,5.6,1001,6.1349804284031455,22,607,7
divans,1,1,6,NA,1,NA,6,French (Quebecois),2043005,divan,couch,2,"divans, divan",12,5.5,12,7.181818181818182,0,6,0
pousser,183,183,7.885245901639344,NA,47,3,7,French (Quebecois),2043005,pouss,push,14,"poussé, pousser, pousse, pousses, poussaient, poussais, poussée, poussées, poussez, poussant, poussera, poussa, poussait, pousseront",752,7.571428571428571,752,7.359923983437326,22,222,118
dormir,253,253,8.08300395256917,2,114,2,6,French (Quebecois),2043005,dorm,sleep,15,"dormir, dormait, dormiras, dormant, dormi, dormes, dormira, dormais, dorme, dormez, dorm, dormit, dormaient, dormirait, dormiez",444,6.6,444,8.684682219113501,4,169,14
donne,1425,1425,6.817543859649123,116,196,376,5,French (Quebecois),2043005,don,give,23,"donner, donnes, donne, donné, donnez, donnerai, donnaient, donnée, donnant, donnera, donnais, donneras, données, donnait, donniez, don, donna, donnés, donnerez, donnerait, dons, donnerons, donnerais",3824,6.695652173913044,3824,9.724918211369554,117,732,398
enlever,512,512,8.044921875,2,84,11,7,French (Quebecois),2043005,enlev,take off,15,"enlever, enlevé, enlève, enlevée, enlevait, enlèves, enlevés, enlevant, enlèvera, enlèverais, enlevées, enlèveras, enlevez, enlèveront, enlèverez",1397,7.8,1397,8.25849308399279,7,197,128
robe,200,200,7.2,1,111,2,4,French (Quebecois),2043005,rob,dress (object),2,"robe, robes",215,4.5,215,8.033333333333333,1,119,2
enlevé,128,128,7.234375,NA,33,NA,6,French (Quebecois),2043005,enlev,take off,15,"enlever, enlevé, enlève, enlevée, enlevait, enlèves, enlevés, enlevant, enlèvera, enlèverais, enlevées, enlèveras, enlevez, enlèveront, enlèverez",1397,7.8,1397,8.25849308399279,7,197,128
ouvre,349,349,5.773638968481375,18,71,108,5,French (Quebecois),2043005,ouvr,open (action),9,"ouvrir, ouvre, ouvres, ouvrais, ouvrait, ouvrira, ouvrez, ouvrirai, ouvrant",734,6.555555555555555,734,7.241471198747962,23,176,119
boîte,589,589,8.407470288624788,1,289,1,5,French (Quebecois),2043005,boît,box,2,"boîte, boîtes",638,5.5,638,8.346592287169537,1,306,1
mange,1199,1199,7.092577147623019,12,216,94,5,French (Quebecois),2043005,mang,eat,23,"manger, mange, mangé, mangeant, manges, mangée, mangez, mangera, mangeras, mangeait, mangerait, mangeais, mangerais, mangés, mangeaient, mangerai, mangées, mangeront, mangea, mangeraient, mangerez, manga, mangas",5214,7.260869565217392,5214,10.806906805934368,20,1511,119
assiette,161,161,7.403726708074534,NA,98,NA,8,French (Quebecois),2043005,assiet,plate,2,"assiette, assiettes",224,8.5,224,7.606625258799172,0,137,0
glissé,31,31,11.806451612903226,NA,14,NA,6,French (Quebecois),2043005,gliss,slide (action),14,"glissé, glisse, glisser, glisses, glisseras, glisseraient, glissant, glissais, glissait, glissa, glissés, glissaient, glissantes, glissants",239,8.071428571428571,239,14.46534757588535,0,100,0
blocs,24,24,7.583333333333333,NA,10,NA,5,French (Quebecois),2043005,bloc,block,2,"blocs, bloc",30,4.5,30,7.708333333333333,0,14,0
oh,13979,13979,4.909292510193862,2489,1349,9450,2,French (Quebecois),2043005,oh,uh oh,3,"oh, oh+oh, oh_oh",13981,4,13981,5.303097503397954,2489,1349,9451
banane,247,247,6.032388663967612,8,161,2,6,French (Quebecois),2043005,banan,banana,2,"banane, bananes",322,6.5,322,6.016194331983806,9,209,3
souffle,222,222,3.581081081081081,64,75,29,7,French (Quebecois),2043005,souffl,blow,9,"souffle, souffles, souffler, soufflé, soufflerie, soufflées, soufflant, soufflée, soufflés",402,8.222222222222221,402,7.713115289202245,65,153,30
pieds,841,841,7.928656361474435,2,425,2,5,French (Quebecois),2043005,pied,foot,2,"pieds, pied",1517,4.5,1517,7.73577788487923,5,761,5
couper,293,293,7.3310580204778155,5,89,6,6,French (Quebecois),2043005,coup,cut,16,"couper, coup, coups, coupe, coupé, coupes, coupée, coupais, coupés, couperas, coupez, coupées, coupait, couperai, coupant, coupera",1416,6.25,1416,8.70482217695067,20,391,27
souffles,72,72,4.583333333333333,NA,40,NA,8,French (Quebecois),2043005,souffl,blow,9,"souffle, souffles, souffler, soufflé, soufflerie, soufflées, soufflant, soufflée, soufflés",402,8.222222222222221,402,7.713115289202245,65,153,30
