word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount
solita,151,151,4.311258278145695,3,115,1,6,Spanish (Mexican),1263959
nada,1736,1736,6.41647465437788,81,881,162,4,Spanish (Mexican),1263959
limpio,52,52,6.3076923076923075,1,26,1,6,Spanish (Mexican),1263959
orejitas,20,20,5.2,NA,11,NA,8,Spanish (Mexican),1263959
he,1283,1283,8.102883865939205,2,5,78,2,Spanish (Mexican),1263959
puesto,536,536,7.847014925373134,NA,139,1,6,Spanish (Mexican),1263959
revés,183,183,5.8743169398907105,1,122,NA,5,Spanish (Mexican),1263959
día,900,900,10.446666666666667,NA,259,3,3,Spanish (Mexican),1263959
mucho,1778,1778,7.188413948256468,35,766,44,5,Spanish (Mexican),1263959
sueño,196,196,5.163265306122449,NA,130,NA,5,Spanish (Mexican),1263959
arregla,33,33,8.121212121212121,1,9,1,7,Spanish (Mexican),1263959
rápido,422,422,4.511848341232228,89,218,13,6,Spanish (Mexican),1263959
va,4845,4845,6.679669762641899,48,1046,319,2,Spanish (Mexican),1263959
hambre,284,284,5.841549295774648,2,185,NA,6,Spanish (Mexican),1263959
zapatos,206,206,5.577669902912621,7,113,3,7,Spanish (Mexican),1263959
botas,73,73,6.178082191780822,6,25,3,5,Spanish (Mexican),1263959
estar,317,317,9.694006309148264,NA,52,5,5,Spanish (Mexican),1263959
casa,2493,2493,8.503409546730847,14,1182,21,4,Spanish (Mexican),1263959
dejamos,160,160,6.6625,NA,24,9,7,Spanish (Mexican),1263959
preparar,71,71,7.929577464788732,NA,18,1,8,Spanish (Mexican),1263959
cena,47,47,6.914893617021277,NA,33,NA,4,Spanish (Mexican),1263959
metas,56,56,9.428571428571429,NA,4,NA,5,Spanish (Mexican),1263959
traigo,48,48,6.895833333333333,NA,5,4,6,Spanish (Mexican),1263959
palitos,19,19,5.315789473684211,NA,14,1,7,Spanish (Mexican),1263959
momento,209,209,7.095693779904306,3,100,NA,7,Spanish (Mexican),1263959
besito,231,231,4.861471861471862,3,140,1,6,Spanish (Mexican),1263959
adiós,681,681,2.5814977973568283,297,146,179,5,Spanish (Mexican),1263959
beso,174,174,6.350574712643678,2,99,NA,4,Spanish (Mexican),1263959
ha,5043,5043,6.76977989292088,2,34,207,2,Spanish (Mexican),1263959
apagado,15,15,6.8,NA,6,NA,7,Spanish (Mexican),1263959
cuarto,334,334,8.137724550898204,NA,95,15,6,Spanish (Mexican),1263959
lavando,27,27,6.148148148148148,1,5,4,7,Spanish (Mexican),1263959
duchando,7,7,4.714285714285714,1,4,NA,8,Spanish (Mexican),1263959
hola,988,988,2.8704453441295548,325,141,450,4,Spanish (Mexican),1263959
ve,302,302,7.5198675496688745,2,79,33,2,Spanish (Mexican),1263959
ángelines,1,1,3,NA,1,NA,9,Spanish (Mexican),1263959
angelines,3,3,6.333333333333333,NA,3,NA,9,Spanish (Mexican),1263959
yaya,133,133,5.330827067669173,18,71,3,4,Spanish (Mexican),1263959
su,2357,2357,6.8158676283411115,1,40,153,2,Spanish (Mexican),1263959
madre,351,351,7.5584045584045585,8,113,68,5,Spanish (Mexican),1263959
hablas,90,90,7.155555555555556,NA,22,4,6,Spanish (Mexican),1263959
bonita,392,392,5.864795918367347,NA,221,1,6,Spanish (Mexican),1263959
ilusión,9,9,10.666666666666666,NA,1,NA,7,Spanish (Mexican),1263959
comprar,165,165,8.066666666666666,NA,54,1,7,Spanish (Mexican),1263959
hasta,422,422,8.033175355450236,NA,1,154,5,Spanish (Mexican),1263959
paca,25,25,6,NA,11,8,4,Spanish (Mexican),1263959
pone,656,656,6.391768292682927,3,173,18,4,Spanish (Mexican),1263959
mete,268,268,6.973880597014926,3,23,53,4,Spanish (Mexican),1263959
saca,158,158,6.006329113924051,3,22,47,4,Spanish (Mexican),1263959
fregarlo,2,2,5.5,NA,2,NA,8,Spanish (Mexican),1263959
maria,14,14,9.071428571428571,NA,6,2,5,Spanish (Mexican),1263959
quique,28,28,12.357142857142858,NA,19,1,6,Spanish (Mexican),1263959
quetino,2,2,4,NA,1,1,7,Spanish (Mexican),1263959
sé,864,864,7.194444444444445,1,310,2,2,Spanish (Mexican),1263959
das,448,448,5.921875,NA,140,1,3,Spanish (Mexican),1263959
echale,3,3,4.333333333333333,NA,NA,1,6,Spanish (Mexican),1263959
señorita,123,123,8,1,62,6,8,Spanish (Mexican),1263959
tonta,72,72,6.666666666666667,4,42,1,5,Spanish (Mexican),1263959
pendientes,14,14,5.357142857142857,NA,6,1,10,Spanish (Mexican),1263959
orejita,6,6,4.5,NA,4,NA,7,Spanish (Mexican),1263959
duele,152,152,5.440789473684211,1,62,1,5,Spanish (Mexican),1263959
compro,20,20,6.2,NA,6,NA,6,Spanish (Mexican),1263959
otros,286,286,9.395104895104895,1,60,14,5,Spanish (Mexican),1263959
oro,34,34,6.588235294117647,3,19,1,3,Spanish (Mexican),1263959
marfil,2,2,15,NA,NA,NA,6,Spanish (Mexican),1263959
haya,244,244,15.21311475409836,NA,2,1,4,Spanish (Mexican),1263959
bruschera,1,1,15,NA,1,NA,9,Spanish (Mexican),1263959
bombona,3,3,6,NA,1,NA,7,Spanish (Mexican),1263959
ponerla,56,56,6.053571428571429,NA,13,NA,7,Spanish (Mexican),1263959
awa,1,1,1,1,NA,NA,3,Spanish (Mexican),1263959
siendo,24,24,6.25,NA,2,1,6,Spanish (Mexican),1263959
traviesa,4,4,3.75,NA,3,NA,8,Spanish (Mexican),1263959
ven,1654,1654,4.06590084643289,402,406,599,3,Spanish (Mexican),1263959
llámala,18,18,2.5555555555555554,6,4,6,7,Spanish (Mexican),1263959
estamos,193,193,6.844559585492228,1,16,42,7,Spanish (Mexican),1263959
guapa,271,271,4.586715867158672,5,159,3,5,Spanish (Mexican),1263959
mundo,102,102,9.931372549019608,NA,39,NA,5,Spanish (Mexican),1263959
esta,2168,2168,6.749077490774908,65,280,441,4,Spanish (Mexican),1263959
salir,311,311,8.591639871382636,6,79,5,5,Spanish (Mexican),1263959
suelo,344,344,7.145348837209302,1,226,NA,5,Spanish (Mexican),1263959
este,2890,2890,6.414186851211072,118,361,670,4,Spanish (Mexican),1263959
barbaridad,12,12,3.1666666666666665,NA,8,NA,10,Spanish (Mexican),1263959
caiga,68,68,9.411764705882353,NA,31,NA,5,Spanish (Mexican),1263959
buscar,448,448,7.553571428571429,NA,89,1,6,Spanish (Mexican),1263959
pipi,84,84,3.2976190476190474,27,44,3,4,Spanish (Mexican),1263959
seis,248,248,6.084677419354839,44,76,40,4,Spanish (Mexican),1263959
marzo,14,14,6.928571428571429,NA,7,NA,5,Spanish (Mexican),1263959
ochenta,28,28,9.25,NA,1,2,7,Spanish (Mexican),1263959
ocho,136,136,6.139705882352941,15,45,21,4,Spanish (Mexican),1263959
quimeno,1,1,3,NA,NA,NA,7,Spanish (Mexican),1263959
guapo,169,169,4.781065088757397,11,86,1,5,Spanish (Mexican),1263959
chica,352,352,7.1164772727272725,5,169,28,5,Spanish (Mexican),1263959
decirlo,27,27,5.555555555555555,NA,11,NA,7,Spanish (Mexican),1263959
oído,62,62,6.435483870967742,NA,30,NA,4,Spanish (Mexican),1263959
capiña,1,1,5,NA,NA,1,6,Spanish (Mexican),1263959
buenísimo,15,15,4.8,2,10,2,9,Spanish (Mexican),1263959
chico,380,380,6.686842105263158,14,158,26,5,Spanish (Mexican),1263959
parece,998,998,7.828657314629258,2,226,89,6,Spanish (Mexican),1263959
estos,662,662,7.211480362537764,13,73,107,5,Spanish (Mexican),1263959
chistes,7,7,7.714285714285714,NA,4,NA,7,Spanish (Mexican),1263959
tele,179,179,6.826815642458101,2,113,5,4,Spanish (Mexican),1263959
quitamos,45,45,5.5777777777777775,NA,16,5,8,Spanish (Mexican),1263959
precioso,25,25,5.72,1,9,NA,8,Spanish (Mexican),1263959
uned,1,1,10,NA,1,NA,4,Spanish (Mexican),1263959
mola,13,13,4.923076923076923,1,5,NA,4,Spanish (Mexican),1263959
cuéntanos,45,45,5.7555555555555555,4,7,10,9,Spanish (Mexican),1263959
dímelo,134,134,2.574626865671642,42,19,58,6,Spanish (Mexican),1263959
abrela,4,4,4,1,1,1,6,Spanish (Mexican),1263959
derecho,16,16,7.6875,1,10,NA,7,Spanish (Mexican),1263959
viendo,117,117,7.213675213675214,1,31,6,6,Spanish (Mexican),1263959
amor,208,208,6.072115384615385,NA,161,NA,4,Spanish (Mexican),1263959
sigue,382,382,3.2277486910994764,129,103,63,5,Spanish (Mexican),1263959
pintado,144,144,5.659722222222222,NA,63,NA,7,Spanish (Mexican),1263959
antes,486,486,9.119341563786008,3,177,54,5,Spanish (Mexican),1263959
abulubula,1,1,1,1,NA,NA,9,Spanish (Mexican),1263959
lápiz,141,141,5.368794326241135,11,69,4,5,Spanish (Mexican),1263959
gracias,482,482,3.433609958506224,188,120,83,7,Spanish (Mexican),1263959
decir,637,637,8.555729984301413,1,188,2,5,Spanish (Mexican),1263959
oh,988,988,4.059716599190283,375,53,521,2,Spanish (Mexican),1263959
cuál,1720,1720,5.151744186046511,146,118,728,4,Spanish (Mexican),1263959
veces,371,371,7.951482479784366,NA,150,NA,5,Spanish (Mexican),1263959
elegante,7,7,8.428571428571429,NA,3,NA,8,Spanish (Mexican),1263959
bolígrafo,24,24,7.125,NA,9,NA,9,Spanish (Mexican),1263959
ponle,113,113,5.867256637168142,3,11,56,5,Spanish (Mexican),1263959
llamamos,39,39,6.589743589743589,1,13,2,8,Spanish (Mexican),1263959
dado,417,417,8.043165467625899,NA,118,2,4,Spanish (Mexican),1263959
favores,2,2,8.5,NA,1,NA,7,Spanish (Mexican),1263959
guauguau,85,85,4.658823529411765,12,45,7,8,Spanish (Mexican),1263959
sitio,754,754,5.635278514588859,1,590,NA,5,Spanish (Mexican),1263959
chiquitito,83,83,5.421686746987952,14,36,2,10,Spanish (Mexican),1263959
orejas,117,117,5.641025641025641,2,61,3,6,Spanish (Mexican),1263959
pornográfico,1,1,11,NA,1,NA,12,Spanish (Mexican),1263959
había,985,985,7.413197969543147,2,70,158,5,Spanish (Mexican),1263959
dejado,172,172,9.348837209302326,NA,30,NA,6,Spanish (Mexican),1263959
terminarlo,3,3,8,NA,1,NA,10,Spanish (Mexican),1263959
cola,94,94,6.74468085106383,NA,44,NA,4,Spanish (Mexican),1263959
patitas,20,20,4.4,NA,9,NA,7,Spanish (Mexican),1263959
patas,87,87,5.804597701149425,NA,46,NA,5,Spanish (Mexican),1263959
pintando,168,168,5.2976190476190474,5,78,6,8,Spanish (Mexican),1263959
ponemos,862,862,6.419953596287703,1,216,89,7,Spanish (Mexican),1263959
cuadros,18,18,7.111111111111111,NA,7,NA,7,Spanish (Mexican),1263959
bonitos,100,100,7.02,NA,51,NA,7,Spanish (Mexican),1263959
pinto,52,52,7.6923076923076925,1,14,8,5,Spanish (Mexican),1263959
perdón,55,55,5.181818181818182,8,25,8,6,Spanish (Mexican),1263959
ojos,188,188,6.1063829787234045,3,113,2,4,Spanish (Mexican),1263959
cuáles,142,142,5.591549295774648,6,31,46,6,Spanish (Mexican),1263959
encuentra,44,44,6.136363636363637,NA,13,3,9,Spanish (Mexican),1263959
mal,518,518,8.1003861003861,4,273,4,3,Spanish (Mexican),1263959
dibujada,2,2,13.5,NA,2,NA,8,Spanish (Mexican),1263959
jugamos,307,307,5.697068403908795,5,67,86,7,Spanish (Mexican),1263959
escondite,12,12,6.583333333333333,NA,7,NA,9,Spanish (Mexican),1263959
pintar,390,390,6.135897435897436,13,179,8,6,Spanish (Mexican),1263959
colegio,893,893,8.432250839865622,5,481,3,7,Spanish (Mexican),1263959
psicólogos,1,1,11,NA,NA,NA,10,Spanish (Mexican),1263959
importantísimo,1,1,11,NA,1,NA,14,Spanish (Mexican),1263959
pinta,234,234,5.17948717948718,6,88,23,5,Spanish (Mexican),1263959
feo,138,138,5.681159420289855,16,69,2,3,Spanish (Mexican),1263959
estaba,1394,1394,8.263988522238163,3,108,240,6,Spanish (Mexican),1263959
jugando,448,448,6.314732142857143,13,163,29,7,Spanish (Mexican),1263959
siempre,391,391,8.887468030690536,6,49,63,7,Spanish (Mexican),1263959
mío,355,355,5.219718309859155,4,222,6,3,Spanish (Mexican),1263959
caramba,17,17,5,2,4,8,7,Spanish (Mexican),1263959
curso,63,63,9.206349206349206,NA,18,1,5,Spanish (Mexican),1263959
dinámica,2,2,5,NA,1,NA,8,Spanish (Mexican),1263959
grupos,29,29,8.172413793103448,NA,12,NA,6,Spanish (Mexican),1263959
tachas,1,1,7,NA,NA,NA,6,Spanish (Mexican),1263959
señala,7,7,6,NA,2,2,6,Spanish (Mexican),1263959
cruz,17,17,6.647058823529412,1,11,NA,4,Spanish (Mexican),1263959
portada,3,3,7,NA,NA,NA,7,Spanish (Mexican),1263959
ñeque,6,6,3.3333333333333335,NA,6,NA,5,Spanish (Mexican),1263959
mañana,446,446,7.84304932735426,14,169,72,6,Spanish (Mexican),1263959
díme,12,12,10.583333333333334,NA,NA,3,4,Spanish (Mexican),1263959
tempranito,5,5,8,NA,2,NA,10,Spanish (Mexican),1263959
levantes,3,3,9.333333333333334,NA,NA,NA,8,Spanish (Mexican),1263959
guardería,66,66,8.333333333333334,NA,45,NA,9,Spanish (Mexican),1263959
quiere,693,693,6.800865800865801,2,69,77,6,Spanish (Mexican),1263959
oír,19,19,6.578947368421052,NA,9,NA,3,Spanish (Mexican),1263959
ni,512,512,9.376953125,1,9,139,2,Spanish (Mexican),1263959
hablar,246,246,8.573170731707316,1,67,2,6,Spanish (Mexican),1263959
payasos,8,8,4.625,NA,4,NA,7,Spanish (Mexican),1263959
bailas,14,14,4.285714285714286,1,8,NA,6,Spanish (Mexican),1263959
rato,148,148,9.027027027027026,NA,57,NA,4,Spanish (Mexican),1263959
baila,24,24,3.125,4,11,4,5,Spanish (Mexican),1263959
canta,201,201,4.601990049751244,14,45,62,5,Spanish (Mexican),1263959
oímos,8,8,8.375,NA,4,NA,5,Spanish (Mexican),1263959
ellos,330,330,8.157575757575758,1,167,11,5,Spanish (Mexican),1263959
cositas,132,132,7.734848484848484,1,50,1,7,Spanish (Mexican),1263959
vengo,44,44,6.0227272727272725,NA,12,9,5,Spanish (Mexican),1263959
trae,381,381,5.181102362204724,64,61,93,4,Spanish (Mexican),1263959
juegue,20,20,8.65,NA,3,NA,6,Spanish (Mexican),1263959
tíos,16,16,6.9375,NA,8,NA,4,Spanish (Mexican),1263959
ositos,35,35,7,3,21,3,6,Spanish (Mexican),1263959
juega,254,254,6.744094488188976,1,85,23,5,Spanish (Mexican),1263959
lunes,42,42,9.547619047619047,NA,12,NA,5,Spanish (Mexican),1263959
lavamos,12,12,5.833333333333333,NA,2,1,7,Spanish (Mexican),1263959
moquitos,15,15,3.7333333333333334,1,9,NA,8,Spanish (Mexican),1263959
tenías,202,202,8.688118811881187,NA,35,18,6,Spanish (Mexican),1263959
apisita,1,1,1,1,NA,NA,7,Spanish (Mexican),1263959
demás,185,185,8.994594594594595,NA,77,NA,5,Spanish (Mexican),1263959
tapas,15,15,5.733333333333333,NA,6,1,5,Spanish (Mexican),1263959
juguetitos,14,14,8.357142857142858,NA,5,NA,10,Spanish (Mexican),1263959
cae,540,540,5.516666666666667,2,322,1,3,Spanish (Mexican),1263959
uu,5,5,1.4,3,2,NA,2,Spanish (Mexican),1263959
malita,60,60,5.933333333333334,NA,42,2,6,Spanish (Mexican),1263959
pobrecita,123,123,3.2439024390243905,49,30,36,9,Spanish (Mexican),1263959
cerrar,121,121,6.074380165289257,4,48,4,6,Spanish (Mexican),1263959
cerremos,7,7,7.714285714285714,NA,1,NA,8,Spanish (Mexican),1263959
barril,2,2,9.5,NA,NA,NA,6,Spanish (Mexican),1263959
flota,3,3,5.333333333333333,NA,2,NA,5,Spanish (Mexican),1263959
llevamos,91,91,6.208791208791209,1,21,1,8,Spanish (Mexican),1263959
racha,1,1,4,NA,1,NA,5,Spanish (Mexican),1263959
cuento,1333,1333,7.2880720180045016,6,633,4,6,Spanish (Mexican),1263959
contar,714,714,8.77450980392157,NA,279,1,6,Spanish (Mexican),1263959
seca,40,40,5.85,NA,12,NA,4,Spanish (Mexican),1263959
susto,286,286,10.566433566433567,2,168,NA,5,Spanish (Mexican),1263959
pegado,71,71,5.957746478873239,2,34,1,6,Spanish (Mexican),1263959
pínchalo,7,7,2.5714285714285716,NA,2,3,8,Spanish (Mexican),1263959
comételo,3,3,3,NA,3,NA,8,Spanish (Mexican),1263959
quítate,53,53,4.566037735849057,10,1,31,7,Spanish (Mexican),1263959
perro,894,894,5.588366890380313,35,500,17,5,Spanish (Mexican),1263959
coge,495,495,4.674747474747475,20,43,254,4,Spanish (Mexican),1263959
tenedor,84,84,4.011904761904762,4,50,4,7,Spanish (Mexican),1263959
cogiendo,34,34,6.411764705882353,NA,7,5,8,Spanish (Mexican),1263959
pincha,115,115,3.3043478260869565,18,56,12,6,Spanish (Mexican),1263959
rico,359,359,4.610027855153203,3,218,NA,4,Spanish (Mexican),1263959
quitado,121,121,7.074380165289257,NA,37,1,7,Spanish (Mexican),1263959
ponga,83,83,7.674698795180723,NA,15,2,5,Spanish (Mexican),1263959
vuelvas,11,11,7.7272727272727275,NA,1,NA,7,Spanish (Mexican),1263959
ten,379,379,4.844327176781003,46,37,195,3,Spanish (Mexican),1263959
cuidado,563,563,4.710479573712256,104,157,134,7,Spanish (Mexican),1263959
pongo,387,387,6.268733850129199,1,111,16,5,Spanish (Mexican),1263959
tastas,3,3,8.333333333333334,NA,1,NA,6,Spanish (Mexican),1263959
sucias,18,18,5.611111111111111,NA,14,NA,6,Spanish (Mexican),1263959
ensucian,1,1,3,NA,NA,NA,8,Spanish (Mexican),1263959
quitas,47,47,7.042553191489362,NA,18,1,6,Spanish (Mexican),1263959
vaya,524,524,5.293893129770993,98,74,181,4,Spanish (Mexican),1263959
juegues,22,22,8.181818181818182,NA,6,NA,7,Spanish (Mexican),1263959
pincharlo,1,1,2,NA,1,NA,9,Spanish (Mexican),1263959
cómetelo,44,44,3.5681818181818183,10,21,6,8,Spanish (Mexican),1263959
pincho,28,28,4.285714285714286,1,16,NA,6,Spanish (Mexican),1263959
pinchado,23,23,6.043478260869565,NA,10,NA,8,Spanish (Mexican),1263959
mastícalo,1,1,2,NA,NA,1,9,Spanish (Mexican),1263959
hecho,1402,1402,7.047788873038517,NA,392,1,5,Spanish (Mexican),1263959
ello,17,17,7.705882352941177,NA,12,NA,4,Spanish (Mexican),1263959
querías,75,75,7.266666666666667,NA,18,6,7,Spanish (Mexican),1263959
último,206,206,5.344660194174757,3,110,NA,6,Spanish (Mexican),1263959
enfadada,41,41,4.365853658536586,1,23,NA,8,Spanish (Mexican),1263959
contigo,304,304,7.0394736842105265,5,178,7,7,Spanish (Mexican),1263959
déjalo,201,201,3.5621890547263684,27,19,104,6,Spanish (Mexican),1263959
despedimos,2,2,6,NA,2,NA,10,Spanish (Mexican),1263959
tíraselo,4,4,2.25,1,1,2,8,Spanish (Mexican),1263959
acercas,4,4,7.5,NA,2,NA,7,Spanish (Mexican),1263959
des,105,105,8.019047619047619,NA,14,NA,3,Spanish (Mexican),1263959
díle,8,8,6.25,NA,1,5,4,Spanish (Mexican),1263959
traiga,16,16,9.125,NA,5,NA,6,Spanish (Mexican),1263959
juguetes,301,301,7.156146179401993,14,133,8,8,Spanish (Mexican),1263959
pasado,753,753,7.4077025232403715,NA,385,NA,6,Spanish (Mexican),1263959
acabado,181,181,6.18232044198895,2,90,NA,7,Spanish (Mexican),1263959
besote,1,1,7,NA,NA,NA,6,Spanish (Mexican),1263959
once,50,50,7.02,3,12,15,4,Spanish (Mexican),1263959
tenía,491,491,7.7026476578411405,NA,36,56,5,Spanish (Mexican),1263959
encarna,10,10,13.1,NA,2,NA,7,Spanish (Mexican),1263959
limpiándole,1,1,16,NA,NA,NA,11,Spanish (Mexican),1263959
culo,103,103,6.834951456310679,2,55,NA,4,Spanish (Mexican),1263959
muñeca,209,209,6.942583732057416,4,128,NA,6,Spanish (Mexican),1263959
ella,1058,1058,6.982041587901701,11,420,123,4,Spanish (Mexican),1263959
tener,218,218,10.70183486238532,NA,9,NA,5,Spanish (Mexican),1263959
cochina,15,15,5.466666666666667,2,4,3,7,Spanish (Mexican),1263959
cuentista,2,2,3,1,1,NA,9,Spanish (Mexican),1263959
santi,182,182,4.543956043956044,18,94,27,5,Spanish (Mexican),1263959
llámale,15,15,3.4,5,1,5,7,Spanish (Mexican),1263959
amigo,242,242,8.545454545454545,1,75,1,5,Spanish (Mexican),1263959
invite,2,2,6,NA,1,NA,6,Spanish (Mexican),1263959
tomar,113,113,8.230088495575222,NA,18,2,5,Spanish (Mexican),1263959
algo,1072,1072,8.79384328358209,3,302,54,4,Spanish (Mexican),1263959
caído,510,510,5.886274509803922,1,263,NA,5,Spanish (Mexican),1263959
bota,79,79,7.037974683544304,2,27,38,4,Spanish (Mexican),1263959
cuéntale,118,118,7.830508474576271,7,3,66,8,Spanish (Mexican),1263959
inma,30,30,6.466666666666667,3,14,5,4,Spanish (Mexican),1263959
pintamos,118,118,4.788135593220339,6,23,42,8,Spanish (Mexican),1263959
bestiajo,1,1,4,NA,NA,NA,8,Spanish (Mexican),1263959
enfadar,41,41,7.853658536585366,NA,18,NA,7,Spanish (Mexican),1263959
hale,82,82,3.1707317073170733,35,3,40,4,Spanish (Mexican),1263959
hemos,455,455,7.945054945054945,NA,3,44,5,Spanish (Mexican),1263959
manchado,48,48,6.895833333333333,NA,18,NA,8,Spanish (Mexican),1263959
tus,444,444,8.02927927927928,1,2,27,3,Spanish (Mexican),1263959
pequeñitas,13,13,8.307692307692308,1,7,1,10,Spanish (Mexican),1263959
merendado,28,28,6.892857142857143,NA,11,NA,9,Spanish (Mexican),1263959
rabiosa,1,1,4,NA,1,NA,7,Spanish (Mexican),1263959
cuántos,827,827,4.269649334945586,50,33,359,7,Spanish (Mexican),1263959
mamí,3,3,5.666666666666667,NA,2,1,4,Spanish (Mexican),1263959
sácate,4,4,7.25,NA,NA,3,6,Spanish (Mexican),1263959
cántale,39,39,6.0256410256410255,5,7,17,7,Spanish (Mexican),1263959
cinco,365,365,5.4301369863013695,52,101,79,5,Spanish (Mexican),1263959
lobitos,9,9,7.555555555555555,NA,3,NA,7,Spanish (Mexican),1263959
loba,7,7,7,NA,6,NA,4,Spanish (Mexican),1263959
blancos,20,20,7.65,1,11,2,7,Spanish (Mexican),1263959
negros,23,23,7.608695652173913,3,12,NA,6,Spanish (Mexican),1263959
detrás,152,152,6.565789473684211,7,46,15,6,Spanish (Mexican),1263959
escoba,45,45,7.044444444444444,1,30,NA,6,Spanish (Mexican),1263959
tuvo,54,54,9.777777777777779,NA,7,8,4,Spanish (Mexican),1263959
crio,2,2,16.5,NA,NA,NA,4,Spanish (Mexican),1263959
todos,1720,1720,7.011046511627907,58,439,231,5,Spanish (Mexican),1263959
tetita,9,9,6.777777777777778,NA,5,1,6,Spanish (Mexican),1263959
les,1212,1212,7.824257425742574,1,NA,181,3,Spanish (Mexican),1263959
dio,192,192,12.34375,NA,12,1,3,Spanish (Mexican),1263959
acuerdas,1050,1050,7.972380952380952,NA,407,NA,8,Spanish (Mexican),1263959
mochita,3,3,9.666666666666666,NA,NA,NA,7,Spanish (Mexican),1263959
date,98,98,3.989795918367347,NA,3,73,4,Spanish (Mexican),1263959
hacías,75,75,6.2,NA,32,NA,6,Spanish (Mexican),1263959
acuerda,14,14,6.5,NA,9,NA,7,Spanish (Mexican),1263959
mates,6,6,5.5,NA,5,NA,5,Spanish (Mexican),1263959
luis,76,76,8.618421052631579,1,31,9,4,Spanish (Mexican),1263959
cántala,32,32,3.125,5,9,9,7,Spanish (Mexican),1263959
venido,136,136,8.308823529411764,NA,27,NA,6,Spanish (Mexican),1263959
almuerzo,4,4,6.5,NA,2,NA,8,Spanish (Mexican),1263959
plato,213,213,6.582159624413146,12,105,5,5,Spanish (Mexican),1263959
jamón,83,83,6.481927710843373,2,37,7,5,Spanish (Mexican),1263959
acabo,38,38,8.763157894736842,NA,4,1,5,Spanish (Mexican),1263959
traerte,2,2,12,NA,NA,NA,7,Spanish (Mexican),1263959
explícamelo,33,33,4.212121212121212,6,14,6,11,Spanish (Mexican),1263959
