word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,language.y,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
carro,108,108,5.953703703703703,3,67,NA,5,Spanish (Mexican),1260545,carr,spanish_(mexican),car,6,"coche, carro, coches, carrer, carrá, carros",1432,5.5,1432,8.539521228545619,27,760,7
pesaba,2,2,9,NA,NA,NA,6,Spanish (Mexican),1260545,pes,spanish_(mexican),heavy,12,"pesado, pesa, pesaba, pesas, pesada, pesó, pesar, peso, pese, pesan, pes, pesados",119,4.916666666666667,119,5.540839850114043,15,35,13
vacío,19,19,5.842105263157895,2,11,NA,5,Spanish (Mexican),1260545,vaci,spanish_(mexican),empty,9,"vacío, vaciarlo, vacíe, vacias, vacíos, vaciar, vaciado, vacio, vacia",33,5.888888888888889,33,7.349122807017544,2,16,0
lleno,46,46,NA,2,5,6,5,Spanish (Mexican),1260545,llen,spanish_(mexican),full,14,"llena, lleno, llenas, llenar, llenamos, llenos, llenó, llenado, llenando, llenarlo, llene, llenaste, llené, llenarlos",149,6.5,149,8.437657949285857,2,26,9
rotos,7,7,6.428571428571429,NA,4,NA,5,Spanish (Mexican),1260545,rot,spanish_(mexican),broken,4,"roto, rotas, rota, rotos",455,4.5,455,6.891269841269842,4,274,1
nuevos,23,23,6.826086956521739,NA,10,1,6,Spanish (Mexican),1260545,nuev,spanish_(mexican),new,5,"nuevas, nuevo, nueva, nuevos, nueve",307,5.4,307,6.911076604554865,19,144,25
rojos,24,24,NA,2,16,2,5,Spanish (Mexican),1260545,roj,spanish_(mexican),red,4,"rojo, roja, rojos, rojas",1055,4.5,1055,4.636029411764706,148,628,65
ombligo,25,25,4.24,1,18,1,7,Spanish (Mexican),1260545,omblig,spanish_(mexican),belly button,1,ombligo,25,7,25,4.24,1,18,1
pelos,51,51,7.137254901960785,NA,20,2,5,Spanish (Mexican),1260545,pel,spanish_(mexican),hair,36,"pelo, peleando, pelado, peladas, peleamos, pelados, pelos, pelan, pelada, peleándonos, pelearon, pelean, peleas, peleándose, pelearse, pelear, peleen, peleado, pelearnos, peleaba, peleábamos, pelar, pelas, pela, peleéis, peleaban, pel, pele, peleará, peleabas, pelearan, peleaste, pelabas, pelamos, pelearía, peleáis",507,6.833333333333333,507,6.941676147382029,11,245,9
peinado,9,9,5.222222222222222,NA,5,NA,7,Spanish (Mexican),1260545,pein,spanish_(mexican),comb (object),21,"peinamos, peine, peinar, peina, peino, peinado, peinarla, peines, peinarse, peinándole, peinando, peinaste, peinó, peinada, peinas, peinaba, peinaron, peinarlo, peinarnos, peinarle, peinarme",200,7.142857142857143,200,6.052166367114184,9,101,5
enseñan,22,22,10.363636363636363,1,5,1,7,Spanish (Mexican),1260545,enseñ,spanish_(mexican),show,30,"enseñó, enseña, enseñado, enseño, enseñan, enseñas, enseñar, enseñarlo, enseñando, enseñarle, enseñara, enseñaban, enseñamos, enseñe, enseñes, enseñen, enseñarles, enseñaré, enseñarás, enseñaste, enseñemos, enseñaron, enseñárselo, enseñarán, enseñarme, enseñaríais, enseñárselos, enseñé, enseñaba, enseñarla",598,8.3,598,8.424782265618605,3,178,4
decido,2,2,5.5,NA,1,NA,6,Spanish (Mexican),1260545,dec,spanish_(mexican),say,24,"decirlo, decir, decimos, decía, decirla, decido, decírselo, decías, decirle, decirme, decían, decirse, decirselo, decís, decirles, decíamos, dece, decirnos, decíais, década, decírlo, deco, decirlos, decirlas",1282,6.708333333333333,1282,6.547294913961581,57,392,45
bañando,23,23,NA,2,15,1,7,Spanish (Mexican),1260545,bañ,spanish_(mexican),bathroom,28,"baño, bañar, bañarnos, bañado, bañas, bañamos, bañando, baña, bañaba, bañarle, bañarse, bañándose, bañaban, bañarlo, bañarles, bañen, baños, bañan, bañaste, bañarla, bañabas, bañasteis, bañarías, bañáis, bañabais, bañe, bañándolo, bañarme",441,6.571428571428571,441,5.788939775729354,8,247,5
decírselo,7,7,6.714285714285714,NA,NA,1,9,Spanish (Mexican),1260545,dec,spanish_(mexican),say,24,"decirlo, decir, decimos, decía, decirla, decido, decírselo, decías, decirle, decirme, decían, decirse, decirselo, decís, decirles, decíamos, dece, decirnos, decíais, década, decírlo, deco, decirlos, decirlas",1282,6.708333333333333,1282,6.547294913961581,57,392,45
coma,42,42,8.380952380952381,NA,16,NA,4,Spanish (Mexican),1260545,com,spanish_(mexican),food,52,"cómo, como, comes, come, comer, comas, comeremos, comen, comiendo, comido, comía, comemos, coma, comida, comiéndose, comerlas, comió, comí, comimos, comiste, comernos, comérselas, comerse, coman, comamos, comérsela, comidas, comerlo, comíamos, comieron, coméis, comerá, comerán, comiéndolo, comerla, comían, comérselo, com, comías, comeré, comoes, comíais, comisteis, comiendose, comerme, cómase, comase, comerías, comé, comerle, cóme, cóm",14372,6.480769230769231,14372,6.301771286844454,522,1972,3799
coma,42,42,8.380952380952381,NA,16,NA,4,Spanish (Mexican),1260545,com,spanish_(mexican),how,52,"cómo, como, comes, come, comer, comas, comeremos, comen, comiendo, comido, comía, comemos, coma, comida, comiéndose, comerlas, comió, comí, comimos, comiste, comernos, comérselas, comerse, coman, comamos, comérsela, comidas, comerlo, comíamos, comieron, coméis, comerá, comerán, comiéndolo, comerla, comían, comérselo, com, comías, comeré, comoes, comíais, comisteis, comiendose, comerme, cómase, comase, comerías, comé, comerle, cóme, cóm",14372,6.480769230769231,14372,6.301771286844454,522,1972,3799
corre,1361,1361,NA,827,290,164,5,Spanish (Mexican),1260545,corr,spanish_(mexican),run,19,"corro, corras, corriendo, corre, corrían, correr, corría, corrí, corrías, correrás, corres, corrido, corred, corrió, corra, corremos, corrida, corrieron, corren",1754,6.526315789473684,1754,6.018127659495946,841,456,182
comida,420,420,6.730952380952381,9,250,6,6,Spanish (Mexican),1260545,com,spanish_(mexican),food,52,"cómo, como, comes, come, comer, comas, comeremos, comen, comiendo, comido, comía, comemos, coma, comida, comiéndose, comerlas, comió, comí, comimos, comiste, comernos, comérselas, comerse, coman, comamos, comérsela, comidas, comerlo, comíamos, comieron, coméis, comerá, comerán, comiéndolo, comerla, comían, comérselo, com, comías, comeré, comoes, comíais, comisteis, comiendose, comerme, cómase, comase, comerías, comé, comerle, cóme, cóm",14372,6.480769230769231,14372,6.301771286844454,522,1972,3799
comida,420,420,6.730952380952381,9,250,6,6,Spanish (Mexican),1260545,com,spanish_(mexican),how,52,"cómo, como, comes, come, comer, comas, comeremos, comen, comiendo, comido, comía, comemos, coma, comida, comiéndose, comerlas, comió, comí, comimos, comiste, comernos, comérselas, comerse, coman, comamos, comérsela, comidas, comerlo, comíamos, comieron, coméis, comerá, comerán, comiéndolo, comerla, comían, comérselo, com, comías, comeré, comoes, comíais, comisteis, comiendose, comerme, cómase, comase, comerías, comé, comerle, cóme, cóm",14372,6.480769230769231,14372,6.301771286844454,522,1972,3799
amarillas,25,25,5.12,3,16,NA,9,Spanish (Mexican),1260545,amarill,spanish_(mexican),yellow,4,"amarilla, amarillo, amarillas, amarillos",821,8.5,821,4.478048780487805,115,496,33
burra,4,4,4,1,3,NA,5,Spanish (Mexican),1260545,burr,spanish_(mexican),donkey,3,"burro, burra, burros",133,5.333333333333333,133,10.234375,8,86,0
puertas,29,29,7,NA,18,NA,7,Spanish (Mexican),1260545,puert,spanish_(mexican),door,3,"puerta, puertas, puerto",689,6.333333333333333,689,8.625,6,399,0
casas,74,74,10.337837837837839,2,31,4,5,Spanish (Mexican),1260545,cas,spanish_(mexican),house,17,"caso, casa, casas, cas, casar, casos, casado, casaron, cases, casan, casara, casarse, casaba, casó, casada, casaban, casando",2777,5.411764705882353,2777,6.9255485076913645,25,1293,25
café,168,168,NA,7,92,6,4,Spanish (Mexican),1260545,caf,spanish_(mexican),coffee,2,"café, cafe",172,4,172,5,7,94,6
cas,9,9,5.222222222222222,2,2,NA,3,Spanish (Mexican),1260545,cas,spanish_(mexican),house,17,"caso, casa, casas, cas, casar, casos, casado, casaron, cases, casan, casara, casarse, casaba, casó, casada, casaban, casando",2777,5.411764705882353,2777,6.9255485076913645,25,1293,25
pintada,9,9,7,NA,5,NA,7,Spanish (Mexican),1260545,pint,spanish_(mexican),paint (action),29,"pintado, pintando, pinto, pintar, pinta, pintamos, pintes, pintas, pintan, pintada, pintaba, pintemos, pinte, pínta, pintaste, pintarle, pintarlo, pintó, pintados, pintadas, pintarles, pintaran, pintéis, pintáis, pintaría, pintarla, pintarlas, pintarnos, pintarse",1317,7.137931034482759,1317,6.4263390989424884,38,533,90
ropa,163,163,NA,4,90,1,4,Spanish (Mexican),1260545,rop,spanish_(mexican),closet,2,"ropa, ropas",166,4.5,166,5.333333333333333,4,91,1
limpias,17,17,NA,1,5,NA,7,Spanish (Mexican),1260545,limpi,spanish_(mexican),clean (description),19,"limpio, limpiándole, limpiar, limpiarle, limpiando, limpiamos, limpiarlo, limpiado, limpie, limpias, limpia, limpiarse, limpies, limpiaba, limpiabas, limpiarla, limpiarlas, limpian, limpiarlos",251,8.210526315789474,251,6.943258756882274,4,100,10
cansa,7,7,6.285714285714286,NA,1,NA,5,Spanish (Mexican),1260545,cans,spanish_(mexican),tired,19,"cansado, canso, cansa, canses, cansada, cansó, cansando, cansamos, cansarás, cansar, cansados, cansan, cansen, canse, cansadas, cansas, cansaste, cansaron, cansé",204,6.578947368421052,204,7.268954248366013,3,100,3
sacamos,62,62,NA,2,15,19,7,Spanish (Mexican),1260545,sac,spanish_(mexican),take out,33,"saca, sacó, saco, sacar, sacando, sacas, sacamos, sacábamos, sacado, sacaba, sacara, sacase, sacándome, sacaban, sacarlo, sacarle, sacarlas, sacaste, sacarles, sacarlos, sacarla, sacan, sacáis, sace, sacadas, sacár, sacarás, sacarán, sacaron, sacarme, sacos, sacándole, sacarse",775,6.454545454545454,775,8.55911217107002,12,169,90
llores,56,56,4.410714285714286,NA,32,NA,6,Spanish (Mexican),1260545,llor,spanish_(mexican),cry,21,"llorado, llorabas, llorar, llores, llorando, llora, lloraba, lloras, lloran, llorará, llorarán, llore, llorarás, lloraste, lloro, lloros, lloramos, lloren, lloré, lloraron, lloraban",547,6.714285714285714,547,7.1884738756613755,28,315,19
toalla,54,54,5.944444444444445,2,30,NA,6,Spanish (Mexican),1260545,toall,spanish_(mexican),towel,2,"toalla, toallas",59,6.5,59,5.944444444444445,3,30,0
comiéndose,8,8,7.125,NA,1,NA,10,Spanish (Mexican),1260545,com,spanish_(mexican),food,52,"cómo, como, comes, come, comer, comas, comeremos, comen, comiendo, comido, comía, comemos, coma, comida, comiéndose, comerlas, comió, comí, comimos, comiste, comernos, comérselas, comerse, coman, comamos, comérsela, comidas, comerlo, comíamos, comieron, coméis, comerá, comerán, comiéndolo, comerla, comían, comérselo, com, comías, comeré, comoes, comíais, comisteis, comiendose, comerme, cómase, comase, comerías, comé, comerle, cóme, cóm",14372,6.480769230769231,14372,6.301771286844454,522,1972,3799
comiéndose,8,8,7.125,NA,1,NA,10,Spanish (Mexican),1260545,com,spanish_(mexican),how,52,"cómo, como, comes, come, comer, comas, comeremos, comen, comiendo, comido, comía, comemos, coma, comida, comiéndose, comerlas, comió, comí, comimos, comiste, comernos, comérselas, comerse, coman, comamos, comérsela, comidas, comerlo, comíamos, comieron, coméis, comerá, comerán, comiéndolo, comerla, comían, comérselo, com, comías, comeré, comoes, comíais, comisteis, comiendose, comerme, cómase, comase, comerías, comé, comerle, cóme, cóm",14372,6.480769230769231,14372,6.301771286844454,522,1972,3799
malas,37,37,7.297297297297297,1,14,NA,5,Spanish (Mexican),1260545,mal,spanish_(mexican),bad,7,"mala, malo, mal, malos, malas, males, malí",1576,4.285714285714286,1576,7.378672150411281,166,823,31
arroz,57,57,5.754385964912281,5,28,9,5,Spanish (Mexican),1260545,arroz,spanish_(mexican),rice,1,arroz,57,5,57,5.754385964912281,5,28,9
pelan,3,3,5.666666666666667,NA,1,NA,5,Spanish (Mexican),1260545,pel,spanish_(mexican),hair,36,"pelo, peleando, pelado, peladas, peleamos, pelados, pelos, pelan, pelada, peleándonos, pelearon, pelean, peleas, peleándose, pelearse, pelear, peleen, peleado, pelearnos, peleaba, peleábamos, pelar, pelas, pela, peleéis, peleaban, pel, pele, peleará, peleabas, pelearan, peleaste, pelabas, pelamos, pelearía, peleáis",507,6.833333333333333,507,6.941676147382029,11,245,9
dientes,130,130,6.653846153846154,4,88,1,7,Spanish (Mexican),1260545,dient,spanish_(mexican),tooth,3,"dientes, diente, dient",147,6,147,7.072115384615385,4,98,1
miraba,14,14,NA,1,5,1,6,Spanish (Mexican),1260545,mir,spanish_(mexican),look,35,"mira, mirarlo, mirando, miras, miraba, mire, mirándola, miro, miró, miré, miran, miradas, mirar, mirada, mirándome, mires, mirarme, miramos, miremos, mirad, mirado, miren, mirándoles, mirá, miraremos, miraste, mir, mirarse, míra, mirábamos, miraron, mirarle, mirabas, mirarlos, mirándolo",18323,6.257142857142857,18323,6.194795825740537,5963,2738,7253
salieron,14,14,NA,1,4,2,8,Spanish (Mexican),1260545,sal,spanish_(mexican),living room,31,"salen, salir, sale, salimos, sal, salió, saliendo, salido, sales, salieron, salirle, saladas, salí, salía, sala, salida, salíamos, saliese, salías, saliste, saliera, salís, salid, salieran, salían, sálo, salieses, salada, salidos, salado, salirse",1741,6,1741,8.405219091752825,54,446,96
nadar,80,80,NA,2,49,1,5,Spanish (Mexican),1260545,nad,spanish_(mexican),nothing,11,"nada, nadaba, nadar, nadan, nadas, nadado, nadando, nado, náda, nade, nades",1902,5,1902,6.192780337941628,107,976,163
salirle,1,1,18,NA,NA,NA,7,Spanish (Mexican),1260545,sal,spanish_(mexican),living room,31,"salen, salir, sale, salimos, sal, salió, saliendo, salido, sales, salieron, salirle, saladas, salí, salía, sala, salida, salíamos, saliese, salías, saliste, saliera, salís, salid, salieran, salían, sálo, salieses, salada, salidos, salado, salirse",1741,6,1741,8.405219091752825,54,446,96
escribir,74,74,NA,3,31,5,8,Spanish (Mexican),1260545,escrib,spanish_(mexican),write,19,"escribir, escribe, escribirnos, escribiéndome, escribiendo, escribía, escribirla, escriba, escribieran, escriben, escribes, escribas, escribirlo, escribiste, escribió, escribo, escribís, escribí, escribiría",191,8.947368421052632,191,7.077851739504925,3,77,15
casar,24,24,NA,1,8,NA,5,Spanish (Mexican),1260545,cas,spanish_(mexican),house,17,"caso, casa, casas, cas, casar, casos, casado, casaron, cases, casan, casara, casarse, casaba, casó, casada, casaban, casando",2777,5.411764705882353,2777,6.9255485076913645,25,1293,25
nueve,121,121,NA,17,41,22,5,Spanish (Mexican),1260545,nuev,spanish_(mexican),new,5,"nuevas, nuevo, nueva, nuevos, nueve",307,5.4,307,6.911076604554865,19,144,25
meses,28,28,NA,1,12,NA,5,Spanish (Mexican),1260545,mes,spanish_(mexican),table,5,"mesa, meses, mes, mesas, més",884,4,884,6.9375,11,434,2
columpios,249,249,8.38152610441767,1,139,1,9,Spanish (Mexican),1260545,columpi,spanish_(mexican),swing (object),20,"columpios, columpio, columpiar, columpias, columpia, columpiándose, columpiando, columpiarla, columpian, columpiarse, columpiarles, columpiarlos, columpie, columpiaban, columpiarme, columpiarnos, columpien, columpies, columpiado, columpiaba",643,10.1,643,7.76670314492559,7,371,3
chupete,106,106,NA,6,33,7,7,Spanish (Mexican),1260545,chupet,spanish_(mexican),pacifier,5,"chupete, chupetes, chupones, chupón, chupona",112,7.2,112,9.666666666666666,6,33,7
frías,6,6,6.5,NA,3,NA,5,Spanish (Mexican),1260545,fri,spanish_(mexican),cold,8,"frío, fría, frías, frio, fríos, fria, frió, fríes",461,4.375,461,7.1869416498993965,9,254,5
calientes,2,2,5,NA,1,NA,9,Spanish (Mexican),1260545,calient,spanish_(mexican),hot,6,"calientes, caliente, caliento, calienten, calienta, calientas",80,8.5,80,6.146794871794872,5,41,4
pesas,10,10,6.2,NA,2,2,5,Spanish (Mexican),1260545,pes,spanish_(mexican),heavy,12,"pesado, pesa, pesaba, pesas, pesada, pesó, pesar, peso, pese, pesan, pes, pesados",119,4.916666666666667,119,5.540839850114043,15,35,13
chupetes,3,3,11.666666666666666,NA,NA,NA,8,Spanish (Mexican),1260545,chupet,spanish_(mexican),pacifier,5,"chupete, chupetes, chupones, chupón, chupona",112,7.2,112,9.666666666666666,6,33,7
mire,23,23,6.739130434782608,NA,8,2,4,Spanish (Mexican),1260545,mir,spanish_(mexican),look,35,"mira, mirarlo, mirando, miras, miraba, mire, mirándola, miro, miró, miré, miran, miradas, mirar, mirada, mirándome, mires, mirarme, miramos, miremos, mirad, mirado, miren, mirándoles, mirá, miraremos, miraste, mir, mirarse, míra, mirábamos, miraron, mirarle, mirabas, mirarlos, mirándolo",18323,6.257142857142857,18323,6.194795825740537,5963,2738,7253
ayudar,91,91,NA,1,37,3,6,Spanish (Mexican),1260545,ayud,spanish_(mexican),help,35,"ayudas, ayudar, ayudado, ayuda, ayudarnos, ayudo, ayudó, ayudamos, ayudando, ayudara, ayudarla, ayudarle, ayudan, ayudarlo, ayudarse, ayudaban, ayudaba, ayudarlos, ayudé, ayude, ayudes, ayúda, ayudante, ayudará, ayudaré, ayudáis, ayudarles, ayudándole, ayudaste, ayudantes, ayudarías, ayuden, ayudaron, ayudarme, ayudad",676,7.171428571428572,676,6.63733298670493,4,310,13
canses,2,2,16,NA,NA,NA,6,Spanish (Mexican),1260545,cans,spanish_(mexican),tired,19,"cansado, canso, cansa, canses, cansada, cansó, cansando, cansamos, cansarás, cansar, cansados, cansan, cansen, canse, cansadas, cansas, cansaste, cansaron, cansé",204,6.578947368421052,204,7.268954248366013,3,100,3
qui,28,28,NA,1,4,6,3,Spanish (Mexican),1260545,qui,spanish_(mexican),who,10,"quién, qui, quienes, quien, quierse, quie, quiénes, quíen, quié, quí",6722,5,6722,6.150248756218906,244,461,2296
cánta,1,1,NA,1,NA,NA,5,Spanish (Mexican),1260545,cant,spanish_(mexican),sing,35,"canta, cantar, cantamos, cantas, canto, cante, cantemos, cantarle, cantárselo, cantabas, cánta, cantando, cantes, cantos, cantan, cantaba, cantado, cantarán, cantará, cantábamos, cantaríamos, cantaste, cantarles, cantáis, cantases, cantaban, canten, cantabais, cantó, cantarla, cantandome, cantasteis, cantarlas, cantaron, cantaremos",933,7.571428571428571,933,6.943735526416686,33,373,90
caballos,79,79,6.949367088607595,3,39,NA,8,Spanish (Mexican),1260545,caball,spanish_(mexican),horse,5,"caballo, caballos, caballico, caballicos, caballé",811,8.2,811,7.010069044879171,27,464,3
corrían,10,10,6.8,NA,1,3,7,Spanish (Mexican),1260545,corr,spanish_(mexican),run,19,"corro, corras, corriendo, corre, corrían, correr, corría, corrí, corrías, correrás, corres, corrido, corred, corrió, corra, corremos, corrida, corrieron, corren",1754,6.526315789473684,1754,6.018127659495946,841,456,182
podido,18,18,9.944444444444445,NA,1,NA,6,Spanish (Mexican),1260545,pod,spanish_(mexican),can (auxiliary),17,"podemos, podido, podéis, podíamos, podías, podía, poder, podían, poda, poderlo, podamos, poderosa, poderes, poderoso, podíais, poderla, podes",620,6.411764705882353,620,10.042238370095513,2,36,37
tenido,120,120,NA,1,10,NA,6,Spanish (Mexican),1260545,ten,spanish_(mexican),have,23,"tenías, ten, tenía, tener, tenemos, tenido, teníamos, tenéis, tenían, tenan, tene, tenerlo, teniendo, tenerme, tenerlas, tened, teníais, tenen, tenir, tenerla, teneís, tenerlos, teniéndolo",2350,6.260869565217392,2350,7.15172261681408,67,217,376
