word,wordcount,frequency_word,mlu_word,solo_word,final_word,initial_word,charactercount,language,totalcount,stem,language.y,uni_lemma,nb_realisations_lemma,words_lemma,sum_wordcount_lemma,mean_character_count_lemma,frequency,MLU,solo_frequency,final_frequency,initial_frequency
čaša,5,5,4.6,NA,1,1,4,Croatian,224755,čaš,Croatian,glass,6,"čaša, čašu, čaše, čašom, čašama, čaši",27,4.5,27,7.32,3,9,2
pjevali,4,4,6.25,NA,3,NA,7,Croatian,224755,pjeva,Croatian,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,4.9954793756967675,8,107,9
hladno,40,40,6.45,1,17,3,6,Croatian,224755,hladn,Croatian,cold,6,"hladna, hladnom, hladnoj, hladno, hladne, hladnije",53,6.666666666666667,53,7.7178571428571425,2,21,4
igračka,14,14,5.142857142857143,NA,10,NA,7,Croatian,224755,igračk,Croatian,toy (object),5,"igračku, igračke, igračkama, igračka, igračaka",84,7.6,84,6.0476190476190474,2,34,4
kamion,105,105,5.533333333333333,6,55,9,6,Croatian,224755,kamion,Croatian,truck,6,"kamion, kamiona, kamionu, kamione, kamionom, kamioni",133,7,133,5.991269841269841,8,70,9
pomoći,33,33,7.545454545454546,NA,17,NA,6,Croatian,224755,pomoć,Croatian,help,3,"pomoći, pomoć, pomoću",73,5.666666666666667,73,7.085326953748006,0,36,1
vrati,43,43,NA,2,7,8,5,Croatian,224755,vra,Croatian,door,6,"vratima, vrati, vrata, vrat, vratim, vrativši",162,5.833333333333333,162,7.473593073593073,5,68,16
noga,29,29,5.241379310344827,NA,22,2,4,Croatian,224755,nog,Croatian,leg,6,"noge, noga, nogom, nogu, nogama, nogi",129,4.5,129,5.0964340975116835,0,74,7
nogom,26,26,5.653846153846154,NA,9,1,5,Croatian,224755,nog,Croatian,leg,6,"noge, noga, nogom, nogu, nogama, nogi",129,4.5,129,5.0964340975116835,0,74,7
moju,10,10,7,NA,NA,1,4,Croatian,224755,moj,Croatian,my,6,"moja, moje, moj, moju, mojoj, moji",267,4,267,7.333333333333333,6,46,23
dobio,74,74,7,NA,18,7,5,Croatian,224755,dobi,Croatian,get,7,"dobiti, dobila, dobili, dobit, dobio, doba, dobilo",178,5.428571428571429,178,8.430394946523979,0,41,20
noć,33,33,9.212121212121213,1,16,3,3,Croatian,224755,noć,Croatian,night,3,"noći, noć, noću",47,3.6666666666666665,47,9.373737373737374,1,22,4
bombonija,1,1,2,NA,1,NA,9,Croatian,224755,bombon,Croatian,candy,5,"bombone, bombonija, bombona, bomboni, bombon",34,7.2,34,4.410714285714286,2,24,2
spavaju,3,3,2.6666666666666665,1,1,NA,7,Croatian,224755,spava,Croatian,asleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
spavaju,3,3,2.6666666666666665,1,1,NA,7,Croatian,224755,spava,Croatian,sleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
drugim,6,6,11,NA,NA,NA,6,Croatian,224755,drug,Croatian,another,10,"drugu, druga, druge, drugi, drugoga, drugo, drugoj, drugim, drugom, drugog",464,5.6,464,9.83382243130227,13,97,35
okom,1,1,7,NA,1,NA,4,Croatian,224755,ok,Croatian,eye,5,"oka, oko, okom, ok, oku",95,3,95,5.9,12,28,10
zagrli,6,6,6,NA,NA,NA,6,Croatian,224755,zagrl,Croatian,hug,8,"zagrlio, zagrlila, zagrli, zagrlile, zagrlili, zagrliti, zagrlimo, zagrlit",24,7.5,24,8.1875,2,4,1
pune,6,6,9.833333333333334,NA,1,2,4,Croatian,224755,pun,Croatian,many,8,"puno, punu, pune, puna, pun, puni, punog, punom",238,4.125,238,9.530952380952382,11,34,54
ovom,37,37,NA,2,5,NA,4,Croatian,224755,ov,Croatian,this,13,"ovo, ovoj, ovu, ovog, ove, ova, ovoga, ovim, ovi, ovom, ovih, ovima, ov",2453,3.6153846153846154,2453,6.2317146845966995,93,562,479
lopta,76,76,5.276315789473684,3,41,4,5,Croatian,224755,lopt,Croatian,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.58491348062376,6,141,15
lopte,11,11,6.7272727272727275,NA,7,NA,5,Croatian,224755,lopt,Croatian,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.58491348062376,6,141,15
garažu,20,20,NA,2,6,1,6,Croatian,224755,garaž,Croatian,garage,4,"garažu, garaži, garaže, garaža",36,6,36,6.988888888888889,2,17,2
garaži,5,5,6.6,NA,3,NA,6,Croatian,224755,garaž,Croatian,garage,4,"garažu, garaži, garaže, garaža",36,6,36,6.988888888888889,2,17,2
onom,17,17,8.058823529411764,NA,2,NA,4,Croatian,224755,on,Croatian,that,14,"oni, on, ono, onu, ona, one, onoj, onom, onog, onoga, onim, onih, onima, onome",1522,3.7142857142857144,1522,11.848140212670794,23,108,315
tešku,1,1,6,NA,NA,NA,5,Croatian,224755,tešk,Croatian,heavy,4,"teško, teška, tešku, teške",43,5,43,7.046875,0,8,8
loptamo,6,6,3.8333333333333335,NA,3,3,7,Croatian,224755,lopta,Croatian,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.58491348062376,6,141,15
nogu,28,28,6.678571428571429,NA,15,2,4,Croatian,224755,nog,Croatian,leg,6,"noge, noga, nogom, nogu, nogama, nogi",129,4.5,129,5.0964340975116835,0,74,7
fotelji,4,4,6.25,NA,1,NA,7,Croatian,224755,fotelj,Croatian,armchair,3,"fotelji, fotelju, fotelje",19,7,19,6.511904761904762,0,9,0
tvojoj,8,8,7.375,NA,NA,NA,6,Croatian,224755,tvoj,Croatian,your,7,"tvoja, tvoj, tvoje, tvoju, tvojoj, tvoji, tvojom",456,5.142857142857143,456,7.370887617537102,16,70,30
medo,240,240,NA,8,101,46,4,Croatian,224755,med,Croatian,teddybear,7,"medo, med, medi, meda, medu, medom, mede",271,4,271,6.194444444444445,11,113,50
fotelju,7,7,8.285714285714286,NA,3,NA,7,Croatian,224755,fotelj,Croatian,armchair,3,"fotelji, fotelju, fotelje",19,7,19,6.511904761904762,0,9,0
hoda,9,9,3.4444444444444446,2,2,NA,4,Croatian,224755,hod,Croatian,walk,11,"hodati, hodaj, hoda, hodala, hodat, hodaš, hodaju, hodale, hodajući, hodao, hodam",38,5.545454545454546,38,5.846930846930847,4,14,1
zagrlile,1,1,5,NA,1,NA,8,Croatian,224755,zagrli,Croatian,hug,8,"zagrlio, zagrlila, zagrli, zagrlile, zagrlili, zagrliti, zagrlimo, zagrlit",24,7.5,24,8.1875,2,4,1
mojoj,1,1,9,NA,NA,NA,5,Croatian,224755,moj,Croatian,my,6,"moja, moje, moj, moju, mojoj, moji",267,4,267,7.333333333333333,6,46,23
krasna,10,10,3.7,NA,2,5,6,Croatian,224755,krasn,Croatian,beautiful,6,"krasno, krasna, krasni, krasnu, krasnoj, krasne",164,6.166666666666667,164,5.668452380952381,60,38,30
ić,104,104,NA,2,7,6,2,Croatian,224755,ić,Croatian,go,2,"ići, ić",427,2.5,427,NA,7,80,21
kakala,17,17,NA,2,11,2,6,Croatian,224755,kaka,Croatian,cacao,12,"kako, kak, kakati, kakaj, kakala, kaka, kakat, kakalo, kakao, kakaa, kakali, kakaju",2308,5.083333333333333,2308,5.043123336291038,114,78,375
naranči,1,1,6,NA,NA,NA,7,Croatian,224755,naranč,Croatian,orange (food),4,"naranči, naranča, naranče, naranču",12,7,12,4.2023809523809526,1,3,3
naranča,7,7,4.142857142857143,1,1,2,7,Croatian,224755,naranč,Croatian,orange (food),4,"naranči, naranča, naranče, naranču",12,7,12,4.2023809523809526,1,3,3
vilica,2,2,2.5,1,NA,NA,6,Croatian,224755,vilic,Croatian,fork,4,"vilica, vilicu, vilicom, vilice",6,6.25,6,5.125,1,2,2
kaka,31,31,NA,3,13,2,4,Croatian,224755,kak,Croatian,cacao,12,"kako, kak, kakati, kakaj, kakala, kaka, kakat, kakalo, kakao, kakaa, kakali, kakaju",2308,5.083333333333333,2308,5.043123336291038,114,78,375
kaka,31,31,NA,3,13,2,4,Croatian,224755,kak,Croatian,how,3,"kako, kak, kaka",2217,3.6666666666666665,2217,8.17142857142857,107,45,371
stepenici,2,2,4,NA,1,NA,9,Croatian,224755,stepenic,Croatian,stairs,4,"stepenicama, stepenici, stepenicu, stepenice",22,9.5,22,5.724025974025974,1,11,1
hladne,3,3,5,NA,1,1,6,Croatian,224755,hladn,Croatian,cold,6,"hladna, hladnom, hladnoj, hladno, hladne, hladnije",53,6.666666666666667,53,7.7178571428571425,2,21,4
zatvori,17,17,NA,1,5,3,7,Croatian,224755,zatvor,Croatian,close,9,"zatvoriti, zatvorili, zatvorila, zatvori, zatvorio, zatvorim, zatvorit, zatvorimo, zatvoru",67,8.222222222222221,67,7.386742424242424,3,23,8
škare,3,3,4.333333333333333,1,NA,1,5,Croatian,224755,škar,Croatian,scissors,1,škare,3,5,3,4.333333333333333,1,0,1
sladoleda,7,7,3.857142857142857,1,3,2,9,Croatian,224755,sladoled,Croatian,ice cream,4,"sladoled, sladoleda, sladoledu, sladoledom",40,9,40,3.5226190476190475,5,24,3
drugom,31,31,9.516129032258064,1,9,NA,6,Croatian,224755,drug,Croatian,another,10,"drugu, druga, druge, drugi, drugoga, drugo, drugoj, drugim, drugom, drugog",464,5.6,464,9.83382243130227,13,97,35
bocu,2,2,3.5,1,1,NA,4,Croatian,224755,boc,Croatian,bottle,5,"boca, boc, bocu, boce, boco",24,3.8,24,3.9033333333333333,2,8,8
kolači,7,7,NA,2,2,NA,6,Croatian,224755,kolač,Croatian,cake,5,"kolač, kolači, kolače, kolača, kolačima",39,6.2,39,5.5394736842105265,4,17,5
radim,27,27,4.666666666666667,1,19,NA,5,Croatian,224755,radi,Croatian,radio,16,"rade, radi, radili, radio, radila, raditi, radim, radimo, radit, rada, radu, radom, radite, radove, radile, rado",1100,5.125,1100,6.36843021240034,22,488,16
vlak,78,78,5.141025641025641,5,36,6,4,Croatian,224755,vlak,Croatian,train,4,"vlak, vlaku, vlaka, vlakom",109,5,109,6.082852564102565,6,55,8
autom,13,13,8.153846153846153,NA,7,NA,5,Croatian,224755,aut,Croatian,car,7,"auta, auto, autu, autom, auti, aute, autima",392,4.428571428571429,392,8.034236596736596,12,230,19
autobusu,11,11,6.909090909090909,NA,5,NA,8,Croatian,224755,autobus,Croatian,bus,3,"autobusu, autobus, autobusom",41,8,41,6.073145245559038,6,21,3
vlaku,10,10,6.2,1,7,1,5,Croatian,224755,vlak,Croatian,train,4,"vlak, vlaku, vlaka, vlakom",109,5,109,6.082852564102565,6,55,8
motor,14,14,3.0714285714285716,2,7,4,5,Croatian,224755,motor,Croatian,motorcycle,5,"motor, motora, motoru, motore, motori",20,5.8,20,6.147619047619048,2,9,4
motora,1,1,9,NA,NA,NA,6,Croatian,224755,motor,Croatian,motorcycle,5,"motor, motora, motoru, motore, motori",20,5.8,20,6.147619047619048,2,9,4
koljeno,8,8,4.875,NA,4,1,7,Croatian,224755,koljen,Croatian,knee,2,"koljeno, koljena",9,7,9,4.4375,0,5,1
magarac,12,12,3.8333333333333335,4,4,1,7,Croatian,224755,magarc,Croatian,donkey,2,"magarac, magarcu",13,7,13,10.916666666666666,4,4,1
životinje,28,28,8.071428571428571,NA,13,1,9,Croatian,224755,životinj,Croatian,animal,4,"životinja, životinje, životinju, životinjama",69,9.5,69,6.976190476190476,0,40,2
magarcu,1,1,18,NA,NA,NA,7,Croatian,224755,magarc,Croatian,donkey,2,"magarac, magarcu",13,7,13,10.916666666666666,4,4,1
vjeverica,6,6,3.6666666666666665,2,NA,1,9,Croatian,224755,vjeveric,Croatian,squirrel,1,vjeverica,6,9,6,3.6666666666666665,2,0,1
miš,49,49,4.326530612244898,7,14,12,3,Croatian,224755,miš,Croatian,mouse,6,"miša, mišo, miše, miš, miši, mišu",116,3.8333333333333335,116,6.2392557022809125,15,49,17
zeki,1,1,5,NA,NA,NA,4,Croatian,224755,zek,Croatian,bunny,4,"zeko, zeki, zeku, zeke",71,4,71,5.166666666666667,17,16,16
med,3,3,3.6666666666666665,NA,3,NA,3,Croatian,224755,med,Croatian,teddybear,7,"medo, med, medi, meda, medu, medom, mede",271,4,271,6.194444444444445,11,113,50
kiša,59,59,6.593220338983051,1,20,12,4,Croatian,224755,kiš,Croatian,rain,3,"kiša, kiše, kiši",84,4,84,6.060987976242214,4,33,15
djed,13,13,6.076923076923077,2,2,1,4,Croatian,224755,djed,Croatian,grandpa,4,"djed, djeda, djedu, djedi",22,4.75,22,6.019230769230769,2,2,3
dom,1,1,4,NA,1,NA,3,Croatian,224755,dom,Croatian,home,2,"doma, dom",113,3.5,113,5.183035714285714,4,57,9
snijega,4,4,6.5,NA,2,NA,7,Croatian,224755,snijeg,Croatian,snow,3,"snijega, snijeg, snijegu",20,6.666666666666667,20,6.904761904761905,1,10,3
snijeg,14,14,5.714285714285714,1,7,3,6,Croatian,224755,snijeg,Croatian,snow,3,"snijega, snijeg, snijegu",20,6.666666666666667,20,6.904761904761905,1,10,3
zimi,2,2,9,NA,1,NA,4,Croatian,224755,zim,Croatian,winter,3,"zimi, zima, zime",15,4,15,15.944444444444445,1,5,2
djeda,6,6,8,NA,NA,2,5,Croatian,224755,djed,Croatian,grandpa,4,"djed, djeda, djedu, djedi",22,4.75,22,6.019230769230769,2,2,3
rukavice,9,9,7.222222222222222,NA,1,NA,8,Croatian,224755,rukavic,Croatian,gloves,1,rukavice,9,8,9,7.222222222222222,0,1,0
kapu,28,28,6.071428571428571,4,14,NA,4,Croatian,224755,kap,Croatian,hat,4,"kapu, kapi, kapa, kap",45,3.75,45,4.482142857142857,7,27,0
djedu,2,2,7,NA,NA,NA,5,Croatian,224755,djed,Croatian,grandpa,4,"djed, djeda, djedu, djedi",22,4.75,22,6.019230769230769,2,2,3
malom,17,17,7.529411764705882,1,4,NA,5,Croatian,224755,mal,Croatian,little (amount),8,"mali, male, malo, mala, malu, maloj, malom, malima",1999,4.5,1999,6.76132730015083,47,540,206
djece,18,18,7.944444444444445,1,9,NA,5,Croatian,224755,djec,Croatian,children,6,"djeca, djece, djeco, djecu, djeci, djecom",162,5.166666666666667,162,8.897982804232804,4,62,12
kolače,19,19,5.157894736842105,1,9,2,6,Croatian,224755,kolač,Croatian,cake,5,"kolač, kolači, kolače, kolača, kolačima",39,6.2,39,5.5394736842105265,4,17,5
plesati,8,8,6,1,3,NA,7,Croatian,224755,plesa,Croatian,dance,8,"plesala, plesali, plesati, plesat, ples, plesa, plesale, plesao",53,6.125,53,8.445112179487179,1,24,1
tvoji,13,13,6.846153846153846,NA,1,1,5,Croatian,224755,tvoj,Croatian,your,7,"tvoja, tvoj, tvoje, tvoju, tvojoj, tvoji, tvojom",456,5.142857142857143,456,7.370887617537102,16,70,30
pjevat,25,25,5.28,NA,11,NA,6,Croatian,224755,pjeva,Croatian,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,4.9954793756967675,8,107,9
gledam,17,17,3.2941176470588234,6,7,2,6,Croatian,224755,gleda,Croatian,look,13,"gledao, gledaš, gleda, gledaj, gledati, gledala, gledaju, gledali, gledam, gledate, gledat, gledo, gledamo",579,6.3076923076923075,579,7.0026475324429285,68,147,88
kutiju,31,31,7.612903225806452,NA,18,2,6,Croatian,224755,kutij,Croatian,box,4,"kutiju, kutija, kutiji, kutije",55,6,55,6.118951612903226,2,29,3
ispred,46,46,6.260869565217392,NA,4,13,6,Croatian,224755,ispred,Croatian,in front,1,ispred,46,6,46,6.260869565217392,0,4,13
pjevaju,20,20,6.65,NA,10,1,7,Croatian,224755,pjeva,Croatian,sing,13,"pjevala, pjeva, pjevati, pjevamo, pjevaj, pjevam, pjevali, pjevat, pjevaju, pjevao, pjevajući, pjevale, pjevate",205,6.6923076923076925,205,4.9954793756967675,8,107,9
ok,5,5,1.2,4,NA,1,2,Croatian,224755,ok,Croatian,eye,5,"oka, oko, okom, ok, oku",95,3,95,5.9,12,28,10
stric,3,3,3,NA,1,1,5,Croatian,224755,stric,Croatian,uncle,2,"stric, ujak",4,4.5,4,3.5,0,1,1
šalica,9,9,4.777777777777778,NA,2,3,6,Croatian,224755,šalic,Croatian,cup,4,"šalici, šalica, šalicu, šalice",26,6,26,6.319444444444445,1,9,3
onog,17,17,7.588235294117647,NA,3,3,4,Croatian,224755,on,Croatian,that,14,"oni, on, ono, onu, ona, one, onoj, onom, onog, onoga, onim, onih, onima, onome",1522,3.7142857142857144,1522,11.848140212670794,23,108,315
šalicu,10,10,6,1,4,NA,6,Croatian,224755,šalic,Croatian,cup,4,"šalici, šalica, šalicu, šalice",26,6,26,6.319444444444445,1,9,3
čašu,7,7,NA,1,4,NA,4,Croatian,224755,čaš,Croatian,glass,6,"čaša, čašu, čaše, čašom, čašama, čaši",27,4.5,27,7.32,3,9,2
vidjet,46,46,6.021739130434782,NA,12,2,6,Croatian,224755,vidjet,Croatian,see,2,"vidjeti, vidjet",84,6.5,84,6.602974828375286,1,24,2
spavao,19,19,NA,1,6,NA,6,Croatian,224755,spava,Croatian,asleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
spavao,19,19,NA,1,6,NA,6,Croatian,224755,spava,Croatian,sleep,11,"spava, spavala, spavamo, spavaj, spavati, spavaju, spavao, spavali, spavat, spavam, spavalo",198,6.454545454545454,198,8.478306615595592,13,80,17
lava,4,4,4,NA,2,NA,4,Croatian,224755,lav,Croatian,lion,3,"lava, lav, lavu",28,3.6666666666666665,28,3.8405797101449277,3,16,4
slon,15,15,4.266666666666667,3,9,1,4,Croatian,224755,slon,Croatian,elephant,3,"slon, slona, slonovi",22,5.333333333333333,22,3.6333333333333333,4,11,4
lopatom,1,1,7,NA,1,NA,7,Croatian,224755,lopat,Croatian,shovel,6,"lopaticu, lopaticom, lopatom, lopatica, lopata, lopatu",38,7.333333333333333,38,7.992753623188406,1,16,3
pita,13,13,6.615384615384615,1,2,4,4,Croatian,224755,pit,Croatian,drink (action),3,"piti, pita, pit",82,3.6666666666666665,82,6.59510641863583,1,22,6
kumu,1,1,15,NA,NA,NA,4,Croatian,224755,kum,Croatian,godfather,4,"kuma, kum, kume, kumu",43,3.75,43,10.2875,2,4,6
miši,10,10,6.4,2,4,NA,4,Croatian,224755,miš,Croatian,mouse,6,"miša, mišo, miše, miš, miši, mišu",116,3.8333333333333335,116,6.2392557022809125,15,49,17
crtati,9,9,5.888888888888889,NA,3,2,6,Croatian,224755,crta,Croatian,draw,9,"crtati, crtao, crtala, crtamo, crtam, crtu, crte, crta, crtate",30,5.111111111111111,30,7.189506172839506,1,12,2
sliki,1,1,8,NA,NA,NA,5,Croatian,224755,slik,Croatian,picture,11,"sliku, slikama, slike, slika, slikam, slikaj, sliki, slikala, slikali, slikamo, slikovi",60,6.090909090909091,60,5.431168831168831,6,28,7
tam,3,3,5,NA,1,2,3,Croatian,224755,tam,Croatian,there,3,"tamo, tam, tami",517,3.6666666666666665,517,5.5,12,148,79
stepenicu,2,2,5,NA,1,NA,9,Croatian,224755,stepenic,Croatian,stairs,4,"stepenicama, stepenici, stepenicu, stepenice",22,9.5,22,5.724025974025974,1,11,1
vrata,88,88,6.0227272727272725,3,44,5,5,Croatian,224755,vrat,Croatian,door,6,"vratima, vrati, vrata, vrat, vratim, vrativši",162,5.833333333333333,162,7.473593073593073,5,68,16
cvijeće,14,14,7.5,2,6,1,7,Croatian,224755,cvijeć,Croatian,flower,4,"cvijećem, cvijeće, cvijeća, cvijeću",18,7.25,18,6,3,8,1
loptajte,2,2,8,NA,1,NA,8,Croatian,224755,lopta,Croatian,ball,12,"loptati, loptu, loptom, lopta, lopte, loptamo, loptajte, lopti, loptali, loptao, loptat, loptate",255,6.166666666666667,255,6.58491348062376,6,141,15
glavom,8,8,9,NA,5,NA,6,Croatian,224755,glav,Croatian,head,6,"glavu, glavi, glava, glavom, glave, glavama",151,5.5,151,7.096256684491978,4,88,1
žedan,26,26,4.269230769230769,1,16,3,5,Croatian,224755,žedan,Croatian,thirsty,1,žedan,26,5,26,4.269230769230769,1,16,3
kiše,13,13,4.923076923076923,2,4,3,4,Croatian,224755,kiš,Croatian,rain,3,"kiša, kiše, kiši",84,4,84,6.060987976242214,4,33,15
papuče,7,7,6.428571428571429,NA,2,NA,6,Croatian,224755,papuč,Croatian,slipper,2,"papuču, papuče",8,6,8,5.214285714285714,0,3,0
hodala,1,1,5,NA,1,NA,6,Croatian,224755,hoda,Croatian,walk,11,"hodati, hodaj, hoda, hodala, hodat, hodaš, hodaju, hodale, hodajući, hodao, hodam",38,5.545454545454546,38,5.846930846930847,4,14,1
biciklom,1,1,6,NA,1,NA,8,Croatian,224755,bicikl,Croatian,bicycle,4,"bicikl, biciklu, biciklom, bicikle",92,7,92,6.23953125,7,48,8
knjigu,26,26,7.5,NA,17,1,6,Croatian,224755,knjig,Croatian,book,5,"knjigu, knjigom, knjiga, knjige, knjigama",61,6.6,61,6.96,1,44,1
sestra,8,8,10.25,NA,2,1,6,Croatian,224755,sestr,Croatian,sister,5,"sestra, sestre, sestrom, sestri, sestru",17,6.2,17,9.283333333333333,0,4,1
dirala,2,2,6,NA,1,NA,6,Croatian,224755,dir,Croatian,touch,7,"dirati, dirat, dirali, dirala, dira, diraš, dirao",181,5.285714285714286,181,6.715614617940199,3,100,2
pelenu,13,13,7.6923076923076925,NA,6,2,6,Croatian,224755,pelen,Croatian,diaper,5,"pelenu, pelenom, pelene, pelena, pelenama",60,6.6,60,6.621794871794872,1,39,3
doktor,1,1,8,NA,NA,NA,6,Croatian,224755,doktor,Croatian,doctor,3,"doktor, doktora, doktoru",5,6.666666666666667,5,7,0,3,0
stričeka,32,32,7.53125,NA,9,NA,8,Croatian,224755,striček,Croatian,man,5,"striček, stričeki, stričeka, stričeku, stričeke",183,7.8,183,5.695837710084033,10,52,11
gaćicu,1,1,7,NA,1,NA,6,Croatian,224755,gaćic,Croatian,underpants,2,"gaćice, gaćicu",7,6,7,6.083333333333334,0,6,0
njezinoj,2,2,5,NA,NA,NA,8,Croatian,224755,njezin,Croatian,her,8,"njezina, njezine, njezinu, njezin, njezinoj, njezino, njezinog, njezinim",33,7.25,33,10.779166666666667,0,2,1
gledate,1,1,5,NA,NA,NA,7,Croatian,224755,gleda,Croatian,look,13,"gledao, gledaš, gleda, gledaj, gledati, gledala, gledaju, gledali, gledam, gledate, gledat, gledo, gledamo",579,6.3076923076923075,579,7.0026475324429285,68,147,88
vrte,6,6,3.8333333333333335,NA,4,NA,4,Croatian,224755,vrt,Croatian,garden,5,"vrti, vrt, vrte, vrtu, vrtim",51,4,51,6.8500000000000005,2,26,7
crvene,10,10,3.6,4,1,2,6,Croatian,224755,crven,Croatian,red,9,"crvenom, crvena, crvenu, crveno, crvene, crvenima, crveni, crvenog, crvenim",170,6.555555555555555,170,6.01100623900176,14,73,11
kapi,7,7,4.857142857142857,2,5,NA,4,Croatian,224755,kap,Croatian,hat,4,"kapu, kapi, kapa, kap",45,3.75,45,4.482142857142857,7,27,0
ruka,27,27,5.481481481481482,1,22,NA,4,Croatian,224755,ruk,Croatian,arm,5,"ruke, ruku, ruka, rukama, rukom",178,4.6,178,6.029202279202279,4,98,5
majica,10,10,8.1,NA,3,1,6,Croatian,224755,majic,Croatian,t-shirt,4,"majicu, majice, majica, majici",42,6,42,9.248076923076923,1,16,3
bogu,2,2,5.5,NA,1,NA,4,Croatian,224755,bog,Croatian,hi,3,"boga, bogu, bog",10,3.6666666666666665,10,5.690476190476191,0,3,0
plakat,25,25,5,NA,10,5,6,Croatian,224755,plaka,Croatian,cry,6,"plakati, plakao, plakala, plaka, plakat, plakal",99,6.166666666666667,99,6.98400054466231,0,56,5
sunce,76,76,5.7368421052631575,6,25,16,5,Croatian,224755,sunc,Croatian,sun,4,"sunce, suncu, sunca, suncem",84,5.25,84,7.33421052631579,6,28,16
crvenima,1,1,5,NA,1,NA,8,Croatian,224755,crven,Croatian,red,9,"crvenom, crvena, crvenu, crveno, crvene, crvenima, crveni, crvenog, crvenim",170,6.555555555555555,170,6.01100623900176,14,73,11
crveni,44,44,NA,6,21,1,6,Croatian,224755,crven,Croatian,red,9,"crvenom, crvena, crvenu, crveno, crvene, crvenima, crveni, crvenog, crvenim",170,6.555555555555555,170,6.01100623900176,14,73,11
ujak,1,1,4,NA,NA,NA,4,Croatian,224755,ujak,Croatian,uncle,2,"stric, ujak",4,4.5,4,3.5,0,1,1
mišu,14,14,3.9285714285714284,3,8,NA,4,Croatian,224755,miš,Croatian,mouse,6,"miša, mišo, miše, miš, miši, mišu",116,3.8333333333333335,116,6.2392557022809125,15,49,17
njegov,23,23,8.73913043478261,NA,4,NA,6,Croatian,224755,njegov,Croatian,his,10,"njegova, njegov, njegovom, njegovoj, njegove, njegovo, njegovi, njegovu, njegovog, njegovih",81,7.3,81,10.506592782040352,2,10,3
meso,15,15,NA,1,7,3,4,Croatian,224755,mes,Croatian,meat,2,"meso, mesa",23,4,23,4.625,1,11,3
kupanje,4,4,9.25,NA,2,NA,7,Croatian,224755,kupanj,Croatian,bath,1,kupanje,4,7,4,9.25,0,2,0
